x,y,SNOW_ON_GROUND_LAST_DAY,FRE_PROVINCE_NAME,PROVINCE_CODE,LAST_UPDATED,LOCAL_MONTH,STATION_NAME,LOCAL_YEAR,MEAN_TEMPERATURE,NORMAL_MEAN_TEMPERATURE,CLIMATE_IDENTIFIER,HEATING_DEGREE_DAYS,TOTAL_PRECIPITATION,BRIGHT_SUNSHINE,NORMAL_SNOWFALL,ID,TOTAL_SNOWFALL,DAYS_WITH_VALID_SUNSHINE,MAX_TEMPERATURE,LONGITUDE,ENG_PROVINCE_NAME,NORMAL_SUNSHINE,DAYS_WITH_VALID_MAX_TEMP,DAYS_WITH_VALID_MEAN_TEMP,DAYS_WITH_VALID_MIN_TEMP,NORMAL_PRECIPITATION,LOCAL_DATE,LATITUDE,DAYS_WITH_VALID_PRECIP,DAYS_WITH_VALID_SNOWFALL,COOLING_DEGREE_DAYS,MIN_TEMPERATURE,DAYS_WITH_PRECIP_GE_1MM
-121.51472222222222,53.06916666666667,,COLOMBIE-BRITANNIQUE,BC,2014-07-31 11:48:13,9,BARKERVILLE,1907,7.33,8.04,1090660,320.1,81.8,,1.28,568.1907.9,7.7,,18.9,-121.515,BRITISH COLUMBIA,,30,30,30,81.68,1907-09,53.069,30,30,0,-5,9
-121.51472222222222,53.06916666666667,,COLOMBIE-BRITANNIQUE,BC,2014-07-31 11:48:13,10,BARKERVILLE,1907,5.609677419354838,2.44,1090660,384.1,40.6,,27.68,568.1907.10,2.8,,16.7,-121.515,BRITISH COLUMBIA,,31,31,31,92.27,1907-10,53.069,31,31,0,-7.2,9
-121.51472222222222,53.06916666666667,,COLOMBIE-BRITANNIQUE,BC,2014-07-31 11:48:13,11,BARKERVILLE,1907,-1.8133333333333332,-4.31,1090660,594.4,103.9,,91.89,568.1907.11,83.9,,7.2,-121.515,BRITISH COLUMBIA,,30,30,30,111.19,1907-11,53.069,30,30,0,-18.9,18
-121.51472222222222,53.06916666666667,,COLOMBIE-BRITANNIQUE,BC,2014-07-31 11:48:13,12,BARKERVILLE,1907,-6.183870967741935,-7.76,1090660,749.7,110.1,,92.56,568.1907.12,107.6,,14.4,-121.515,BRITISH COLUMBIA,,31,31,31,95.04,1907-12,53.069,31,31,0,-21.1,14
-121.51472222222222,53.06916666666667,,COLOMBIE-BRITANNIQUE,BC,2014-07-31 11:48:13,1,BARKERVILLE,1908,-6.290322580645161,-7.52,1090660,753,64.1,,87.75,568.1908.1,64.1,,2.2,-121.515,BRITISH COLUMBIA,,31,31,31,95.96,1908-01,53.069,31,31,0,-21.1,15
-121.51472222222222,53.06916666666667,,COLOMBIE-BRITANNIQUE,BC,2014-07-31 11:48:13,2,BARKERVILLE,1908,-7.203448275862069,-5.86,1090660,730.9,85.8,,57.32,568.1908.2,85.1,,4.4,-121.515,BRITISH COLUMBIA,,29,29,29,60.7,1908-02,53.069,29,29,0,-20,19
-121.51472222222222,53.06916666666667,,COLOMBIE-BRITANNIQUE,BC,2014-07-31 11:48:13,3,BARKERVILLE,1908,-5.564516129032258,-2.75,1090660,730.5,147.2,,57.84,568.1908.3,147.2,,4.4,-121.515,BRITISH COLUMBIA,,31,31,31,66.44,1908-03,53.069,31,31,0,-22.8,16
-121.51472222222222,53.06916666666667,,COLOMBIE-BRITANNIQUE,BC,2014-07-31 11:48:13,4,BARKERVILLE,1908,-0.043333333333333335,1.38,1090660,541.3,64,,32.58,568.1908.4,31.7,,12.2,-121.515,BRITISH COLUMBIA,,30,30,30,58.19,1908-04,53.069,30,30,0,-13.9,12
-121.51472222222222,53.06916666666667,,COLOMBIE-BRITANNIQUE,BC,2014-07-31 11:48:13,5,BARKERVILLE,1908,5.858064516129033,6.24,1090660,376.4,58.3,,11.66,568.1908.5,3.8,,17.8,-121.515,BRITISH COLUMBIA,,31,31,31,77.69,1908-05,53.069,31,31,0,-3.9,11
-121.51472222222222,53.06916666666667,,COLOMBIE-BRITANNIQUE,BC,2014-07-31 11:48:13,6,BARKERVILLE,1908,10.24,10.01,1090660,232.8,120.4,,0.8,568.1908.6,0,,21.7,-121.515,BRITISH COLUMBIA,,30,30,30,101.93,1908-06,53.069,30,30,0,-1.1,14
-121.51472222222222,53.06916666666667,,COLOMBIE-BRITANNIQUE,BC,2014-07-31 11:48:13,7,BARKERVILLE,1908,13.716129032258065,12.34,1090660,134.3,114.9,,,568.1908.7,0,,27.8,-121.515,BRITISH COLUMBIA,,31,31,31,100.04,1908-07,53.069,31,31,1.5,0,16
-121.51472222222222,53.06916666666667,,COLOMBIE-BRITANNIQUE,BC,2014-07-31 11:48:13,8,BARKERVILLE,1908,12.080645161290322,12.14,1090660,183.5,94.5,,,568.1908.8,0,,23.9,-121.515,BRITISH COLUMBIA,,31,31,31,80.58,1908-08,53.069,31,31,0,1.7,13
-121.51472222222222,53.06916666666667,,COLOMBIE-BRITANNIQUE,BC,2014-07-31 11:48:13,9,BARKERVILLE,1908,7.25,8.04,1090660,322.5,179.6,,1.28,568.1908.9,19.9,,21.1,-121.515,BRITISH COLUMBIA,,30,30,30,81.68,1908-09,53.069,30,30,0,-7.2,16
-121.51472222222222,53.06916666666667,,COLOMBIE-BRITANNIQUE,BC,2014-07-31 11:48:13,10,BARKERVILLE,1908,2.696774193548387,2.44,1090660,474.4,134.1,,27.68,568.1908.10,87.6,,18.3,-121.515,BRITISH COLUMBIA,,31,31,31,92.27,1908-10,53.069,31,31,0,-14.4,16
-121.51472222222222,53.06916666666667,,COLOMBIE-BRITANNIQUE,BC,2014-07-31 11:48:13,11,BARKERVILLE,1908,0.8366666666666667,-4.31,1090660,514.9,113,,91.89,568.1908.11,40.4,,14.4,-121.515,BRITISH COLUMBIA,,30,30,30,111.19,1908-11,53.069,30,30,0,-17.8,20
-121.51472222222222,53.06916666666667,,COLOMBIE-BRITANNIQUE,BC,2014-07-31 11:48:13,12,BARKERVILLE,1908,-6.7,-7.76,1090660,765.7,75.6,,92.56,568.1908.12,75.6,,5,-121.515,BRITISH COLUMBIA,,31,31,31,95.04,1908-12,53.069,31,31,0,-30,15
-121.51472222222222,53.06916666666667,,COLOMBIE-BRITANNIQUE,BC,2014-07-31 11:48:13,1,BARKERVILLE,1909,-15.245161290322581,-7.52,1090660,1030.6,60.4,,87.75,568.1909.1,60.4,,7.8,-121.515,BRITISH COLUMBIA,,31,31,31,95.96,1909-01,53.069,31,31,0,-38.3,11
-121.51472222222222,53.06916666666667,,COLOMBIE-BRITANNIQUE,BC,2014-07-31 11:48:13,2,BARKERVILLE,1909,-7.814285714285714,-5.86,1090660,722.8,94.8,,57.32,568.1909.2,94.8,,3.9,-121.515,BRITISH COLUMBIA,,28,28,28,60.7,1909-02,53.069,28,28,0,-35,17
-121.51472222222222,53.06916666666667,,COLOMBIE-BRITANNIQUE,BC,2014-07-31 11:48:13,3,BARKERVILLE,1909,-2.203225806451613,-2.75,1090660,626.3,36.1,,57.84,568.1909.3,36.1,,11.1,-121.515,BRITISH COLUMBIA,,31,31,31,66.44,1909-03,53.069,31,31,0,-15,7
-121.51472222222222,53.06916666666667,,COLOMBIE-BRITANNIQUE,BC,2014-07-31 11:48:13,4,BARKERVILLE,1909,-1.4266666666666667,1.38,1090660,582.8,93.2,,32.58,568.1909.4,93.2,,8.9,-121.515,BRITISH COLUMBIA,,30,30,30,58.19,1909-04,53.069,30,30,0,-13.3,13
-121.51472222222222,53.06916666666667,,COLOMBIE-BRITANNIQUE,BC,2014-07-31 11:48:13,5,BARKERVILLE,1909,4.893548387096774,6.24,1090660,406.3,41.7,,11.66,568.1909.5,34.1,,18.3,-121.515,BRITISH COLUMBIA,,31,31,31,77.69,1909-05,53.069,31,31,0,-6.7,9
-121.51472222222222,53.06916666666667,,COLOMBIE-BRITANNIQUE,BC,2014-07-31 11:48:13,6,BARKERVILLE,1909,8.95,10.01,1090660,271.5,37.1,,0.8,568.1909.6,0,,24.4,-121.515,BRITISH COLUMBIA,,30,30,30,101.93,1909-06,53.069,30,30,0,-2.2,3
-121.51472222222222,53.06916666666667,,COLOMBIE-BRITANNIQUE,BC,2014-07-31 11:48:13,7,BARKERVILLE,1909,11.580645161290322,12.34,1090660,199,71.2,,,568.1909.7,0,,22.2,-121.515,BRITISH COLUMBIA,,31,31,31,100.04,1909-07,53.069,31,31,0,1.7,11
-121.51472222222222,53.06916666666667,,COLOMBIE-BRITANNIQUE,BC,2014-07-31 11:48:13,8,BARKERVILLE,1909,8.593548387096774,12.14,1090660,291.6,93.6,,,568.1909.8,0,,19.4,-121.515,BRITISH COLUMBIA,,31,31,31,80.58,1909-08,53.069,31,31,0,-1.1,15
-121.51472222222222,53.06916666666667,,COLOMBIE-BRITANNIQUE,BC,2014-07-31 11:48:13,9,BARKERVILLE,1909,7.35,8.04,1090660,319.5,125,,1.28,568.1909.9,0,,18.9,-121.515,BRITISH COLUMBIA,,30,30,30,81.68,1909-09,53.069,30,30,0,-1.7,16
-121.51472222222222,53.06916666666667,,COLOMBIE-BRITANNIQUE,BC,2014-07-31 11:48:13,10,BARKERVILLE,1909,2.1193548387096772,2.44,1090660,492.3,101.6,,27.68,568.1909.10,23.3,,12.2,-121.515,BRITISH COLUMBIA,,31,31,31,92.27,1909-10,53.069,31,31,0,-7.2,13
-121.51472222222222,53.06916666666667,,COLOMBIE-BRITANNIQUE,BC,2014-07-31 11:48:13,11,BARKERVILLE,1909,-6.51,-4.31,1090660,735.3,106.2,,91.89,568.1909.11,103.6,,3.9,-121.515,BRITISH COLUMBIA,,30,30,30,111.19,1909-11,53.069,30,30,0,-24.4,13
-121.51472222222222,53.06916666666667,,COLOMBIE-BRITANNIQUE,BC,2014-07-31 11:48:13,12,BARKERVILLE,1909,-11.619354838709677,-7.76,1090660,918.2,86.1,,92.56,568.1909.12,86.1,,0.6,-121.515,BRITISH COLUMBIA,,31,31,31,95.04,1909-12,53.069,31,31,0,-30,6
-121.51472222222222,53.06916666666667,,COLOMBIE-BRITANNIQUE,BC,2014-07-31 11:48:13,1,BARKERVILLE,1910,-8.716129032258065,-7.52,1090660,828.2,83.9,,87.75,568.1910.1,74.2,,3.3,-121.515,BRITISH COLUMBIA,,31,31,31,95.96,1910-01,53.069,31,31,0,-28.9,11
-121.51472222222222,53.06916666666667,,COLOMBIE-BRITANNIQUE,BC,2014-07-31 11:48:13,2,BARKERVILLE,1910,-11.1,-5.86,1090660,814.8,58.1,,57.32,568.1910.2,58.1,,0.6,-121.515,BRITISH COLUMBIA,,28,28,28,60.7,1910-02,53.069,28,28,0,-31.7,10
-121.51472222222222,53.06916666666667,,COLOMBIE-BRITANNIQUE,BC,2014-07-31 11:48:13,3,BARKERVILLE,1910,0.03225806451612903,-2.75,1090660,557,33,,57.84,568.1910.3,33,,12.2,-121.515,BRITISH COLUMBIA,,31,31,31,66.44,1910-03,53.069,31,31,0,-12.2,7
-121.51472222222222,53.06916666666667,,COLOMBIE-BRITANNIQUE,BC,2014-07-31 11:48:13,4,BARKERVILLE,1910,2.1733333333333333,1.38,1090660,474.8,38.2,,32.58,568.1910.4,38.2,,18.3,-121.515,BRITISH COLUMBIA,,30,30,30,58.19,1910-04,53.069,30,30,0,-12.2,8
-121.51472222222222,53.06916666666667,,COLOMBIE-BRITANNIQUE,BC,2014-07-31 11:48:13,5,BARKERVILLE,1910,6.570967741935484,6.24,1090660,354.3,64,,11.66,568.1910.5,9.6,,23.9,-121.515,BRITISH COLUMBIA,,31,31,31,77.69,1910-05,53.069,31,31,0,-4.4,9
-121.51472222222222,53.06916666666667,,COLOMBIE-BRITANNIQUE,BC,2014-07-31 11:48:13,6,BARKERVILLE,1910,8.113333333333333,10.01,1090660,296.6,91.3,,0.8,568.1910.6,1,,23.9,-121.515,BRITISH COLUMBIA,,30,30,30,101.93,1910-06,53.069,30,30,0,-3.3,16
-121.51472222222222,53.06916666666667,,COLOMBIE-BRITANNIQUE,BC,2014-07-31 11:48:13,7,BARKERVILLE,1910,11.135483870967741,12.34,1090660,212.8,76.6,,,568.1910.7,0,,23.3,-121.515,BRITISH COLUMBIA,,31,31,31,100.04,1910-07,53.069,31,31,0,1.1,11
-121.51472222222222,53.06916666666667,,COLOMBIE-BRITANNIQUE,BC,2014-07-31 11:48:13,8,BARKERVILLE,1910,9.693548387096774,12.14,1090660,257.5,83.4,,,568.1910.8,2,,23.3,-121.515,BRITISH COLUMBIA,,31,31,31,80.58,1910-08,53.069,31,31,0,-4.4,10
-121.51472222222222,53.06916666666667,,COLOMBIE-BRITANNIQUE,BC,2014-07-31 11:48:13,9,BARKERVILLE,1910,6.2,8.04,1090660,354,55.2,,1.28,568.1910.9,0,,20,-121.515,BRITISH COLUMBIA,,30,30,30,81.68,1910-09,53.069,30,30,0,-6.1,10
-121.51472222222222,53.06916666666667,,COLOMBIE-BRITANNIQUE,BC,2014-07-31 11:48:13,10,BARKERVILLE,1910,1.3580645161290323,2.44,1090660,515.9,108.7,,27.68,568.1910.10,8.8,,12.2,-121.515,BRITISH COLUMBIA,,31,31,31,92.27,1910-10,53.069,31,31,0,-11.1,13
-121.51472222222222,53.06916666666667,,COLOMBIE-BRITANNIQUE,BC,2014-07-31 11:48:13,11,BARKERVILLE,1910,-4.44,-4.31,1090660,673.2,77.5,,91.89,568.1910.11,77.5,,3.3,-121.515,BRITISH COLUMBIA,,30,30,30,111.19,1910-11,53.069,30,30,0,-17.8,12
-121.51472222222222,53.06916666666667,,COLOMBIE-BRITANNIQUE,BC,2014-07-31 11:48:13,12,BARKERVILLE,1910,-5.070967741935484,-7.76,1090660,715.2,86.3,,92.56,568.1910.12,86.3,,3.3,-121.515,BRITISH COLUMBIA,,31,31,31,95.04,1910-12,53.069,31,31,0,-23.3,13
-121.51472222222222,53.06916666666667,,COLOMBIE-BRITANNIQUE,BC,2014-07-31 11:48:13,1,BARKERVILLE,1911,-15.083870967741936,-7.52,1090660,1025.6,150.1,,87.75,568.1911.1,150.1,,0,-121.515,BRITISH COLUMBIA,,31,31,31,95.96,1911-01,53.069,31,31,0,-40,13
-121.51472222222222,53.06916666666667,,COLOMBIE-BRITANNIQUE,BC,2014-07-31 11:48:13,2,BARKERVILLE,1911,-8.696428571428571,-5.86,1090660,747.5,52,,57.32,568.1911.2,52,,2.8,-121.515,BRITISH COLUMBIA,,28,28,28,60.7,1911-02,53.069,28,28,0,-33.9,9
-121.51472222222222,53.06916666666667,,COLOMBIE-BRITANNIQUE,BC,2014-07-31 11:48:13,3,BARKERVILLE,1911,-1.3161290322580645,-2.75,1090660,598.8,104,,57.84,568.1911.3,104,,6.7,-121.515,BRITISH COLUMBIA,,31,31,31,66.44,1911-03,53.069,31,31,0,-12.8,15
-121.51472222222222,53.06916666666667,,COLOMBIE-BRITANNIQUE,BC,2014-07-31 11:48:13,4,BARKERVILLE,1911,-1.7333333333333334,1.38,1090660,592,52.5,,32.58,568.1911.4,44.4,,13.3,-121.515,BRITISH COLUMBIA,,30,30,30,58.19,1911-04,53.069,30,30,0,-22.2,8
-121.51472222222222,53.06916666666667,,COLOMBIE-BRITANNIQUE,BC,2014-07-31 11:48:13,5,BARKERVILLE,1911,5.329032258064516,6.24,1090660,392.8,47.3,,11.66,568.1911.5,0,,17.8,-121.515,BRITISH COLUMBIA,,31,31,31,77.69,1911-05,53.069,31,31,0,-5.6,12
-121.51472222222222,53.06916666666667,,COLOMBIE-BRITANNIQUE,BC,2014-07-31 11:48:13,6,BARKERVILLE,1911,8.546666666666667,10.01,1090660,283.6,104.6,,0.8,568.1911.6,0,,21.7,-121.515,BRITISH COLUMBIA,,30,30,30,101.93,1911-06,53.069,30,30,0,-3.3,14
-121.51472222222222,53.06916666666667,,COLOMBIE-BRITANNIQUE,BC,2014-07-31 11:48:13,7,BARKERVILLE,1911,11.535483870967742,12.34,1090660,200.4,53.8,,,568.1911.7,0,,25.6,-121.515,BRITISH COLUMBIA,,31,31,31,100.04,1911-07,53.069,31,31,0,0,9
-121.51472222222222,53.06916666666667,,COLOMBIE-BRITANNIQUE,BC,2014-07-31 11:48:13,8,BARKERVILLE,1911,10.109677419354838,12.14,1090660,244.6,71.9,,,568.1911.8,0,,19.4,-121.515,BRITISH COLUMBIA,,31,31,31,80.58,1911-08,53.069,31,31,0,0,12
-121.51472222222222,53.06916666666667,,COLOMBIE-BRITANNIQUE,BC,2014-07-31 11:48:13,9,BARKERVILLE,1911,6.4366666666666665,8.04,1090660,346.9,73.5,,1.28,568.1911.9,0,,17.8,-121.515,BRITISH COLUMBIA,,30,30,30,81.68,1911-09,53.069,30,30,0,-7.8,10
-121.51472222222222,53.06916666666667,,COLOMBIE-BRITANNIQUE,BC,2014-07-31 11:48:13,10,BARKERVILLE,1911,3.0935483870967744,2.44,1090660,462.1,21.4,,27.68,568.1911.10,9.4,,20,-121.515,BRITISH COLUMBIA,,31,31,31,92.27,1911-10,53.069,31,31,0,-10,3
-121.51472222222222,53.06916666666667,,COLOMBIE-BRITANNIQUE,BC,2014-07-31 11:48:13,11,BARKERVILLE,1911,-7.8133333333333335,-4.31,1090660,774.4,67.2,,91.89,568.1911.11,67.2,,4.4,-121.515,BRITISH COLUMBIA,,30,30,30,111.19,1911-11,53.069,30,30,0,-31.1,12
-121.51472222222222,53.06916666666667,,COLOMBIE-BRITANNIQUE,BC,2014-07-31 11:48:13,12,BARKERVILLE,1911,-7.3,-7.76,1090660,784.3,96.5,,92.56,568.1911.12,96.5,,4.4,-121.515,BRITISH COLUMBIA,,31,31,31,95.04,1911-12,53.069,31,31,0,-28.9,8
-121.51472222222222,53.06916666666667,,COLOMBIE-BRITANNIQUE,BC,2014-07-31 11:48:13,1,BARKERVILLE,1912,-10.754838709677419,-7.52,1090660,891.4,21.7,,87.75,568.1912.1,21.7,,4.4,-121.515,BRITISH COLUMBIA,,31,31,31,95.96,1912-01,53.069,31,31,0,-33.3,6
-121.51472222222222,53.06916666666667,,COLOMBIE-BRITANNIQUE,BC,2014-07-31 11:48:13,2,BARKERVILLE,1912,-3.886206896551724,-5.86,1090660,634.7,36.3,,57.32,568.1912.2,36.3,,5.6,-121.515,BRITISH COLUMBIA,,29,29,29,60.7,1912-02,53.069,29,29,0,-20.6,12
-121.51472222222222,53.06916666666667,,COLOMBIE-BRITANNIQUE,BC,2014-07-31 11:48:13,3,BARKERVILLE,1912,-3.7774193548387096,-2.75,1090660,675.1,28,,57.84,568.1912.3,28,,10,-121.515,BRITISH COLUMBIA,,31,31,31,66.44,1912-03,53.069,31,31,0,-22.8,4
-121.51472222222222,53.06916666666667,,COLOMBIE-BRITANNIQUE,BC,2014-07-31 11:48:13,4,BARKERVILLE,1912,2.51,1.38,1090660,464.7,57.1,,32.58,568.1912.4,36.8,,12.2,-121.515,BRITISH COLUMBIA,,30,30,30,58.19,1912-04,53.069,30,30,0,-10,7
-121.51472222222222,53.06916666666667,,COLOMBIE-BRITANNIQUE,BC,2014-07-31 11:48:13,5,BARKERVILLE,1912,7.680645161290323,6.24,1090660,319.9,40.9,,11.66,568.1912.5,0,,23.3,-121.515,BRITISH COLUMBIA,,31,31,31,77.69,1912-05,53.069,31,31,0,-3.3,7
-121.51472222222222,53.06916666666667,,COLOMBIE-BRITANNIQUE,BC,2014-07-31 11:48:13,6,BARKERVILLE,1912,10.916666666666666,10.01,1090660,213.6,63.4,,0.8,568.1912.6,0,,27.8,-121.515,BRITISH COLUMBIA,,30,30,30,101.93,1912-06,53.069,30,30,1.1,-2.2,7
-121.51472222222222,53.06916666666667,,COLOMBIE-BRITANNIQUE,BC,2014-07-31 11:48:13,7,BARKERVILLE,1912,11.42258064516129,12.34,1090660,203.9,86.8,,,568.1912.7,0,,24.4,-121.515,BRITISH COLUMBIA,,31,31,31,100.04,1912-07,53.069,31,31,0,1.7,12
-121.51472222222222,53.06916666666667,,COLOMBIE-BRITANNIQUE,BC,2014-07-31 11:48:13,8,BARKERVILLE,1912,10.55483870967742,12.14,1090660,230.8,107.7,,,568.1912.8,0,,22.8,-121.515,BRITISH COLUMBIA,,31,31,31,80.58,1912-08,53.069,31,31,0,0,15
-121.51472222222222,53.06916666666667,,COLOMBIE-BRITANNIQUE,BC,2014-07-31 11:48:13,9,BARKERVILLE,1912,6.6066666666666665,8.04,1090660,341.8,28.9,,1.28,568.1912.9,0,,18.9,-121.515,BRITISH COLUMBIA,,30,30,30,81.68,1912-09,53.069,30,30,0,-3.3,7
-121.51472222222222,53.06916666666667,,COLOMBIE-BRITANNIQUE,BC,2014-07-31 11:48:13,10,BARKERVILLE,1912,0.9096774193548387,2.44,1090660,529.8,81.6,,27.68,568.1912.10,31.8,,13.3,-121.515,BRITISH COLUMBIA,,31,31,31,92.27,1912-10,53.069,31,31,0,-10.6,9
-121.51472222222222,53.06916666666667,,COLOMBIE-BRITANNIQUE,BC,2014-07-31 11:48:13,11,BARKERVILLE,1912,-2.9033333333333333,-4.31,1090660,627.1,59.7,,91.89,568.1912.11,59.7,,6.7,-121.515,BRITISH COLUMBIA,,30,30,30,111.19,1912-11,53.069,30,30,0,-13.3,7
-121.51472222222222,53.06916666666667,,COLOMBIE-BRITANNIQUE,BC,2014-07-31 11:48:13,12,BARKERVILLE,1912,-6.158064516129032,-7.76,1090660,748.9,152.4,,92.56,568.1912.12,152.4,,2.2,-121.515,BRITISH COLUMBIA,,31,31,31,95.04,1912-12,53.069,31,31,0,-16.7,13
-121.51472222222222,53.06916666666667,,COLOMBIE-BRITANNIQUE,BC,2014-07-31 11:48:13,1,BARKERVILLE,1913,-13.296774193548387,-7.52,1090660,970.2,190.5,,87.75,568.1913.1,190.5,,1.7,-121.515,BRITISH COLUMBIA,,31,31,31,95.96,1913-01,53.069,31,31,0,-38.3,17
-121.51472222222222,53.06916666666667,,COLOMBIE-BRITANNIQUE,BC,2014-07-31 11:48:13,2,BARKERVILLE,1913,-9.632142857142858,-5.86,1090660,773.7,40.5,,57.32,568.1913.2,40.5,,3.9,-121.515,BRITISH COLUMBIA,,28,28,28,60.7,1913-02,53.069,28,28,0,-31.1,6
-121.51472222222222,53.06916666666667,,COLOMBIE-BRITANNIQUE,BC,2014-07-31 11:48:13,3,BARKERVILLE,1913,-6.180645161290323,-2.75,1090660,749.6,105.3,,57.84,568.1913.3,105.3,,12.8,-121.515,BRITISH COLUMBIA,,31,31,31,66.44,1913-03,53.069,31,31,0,-28.3,14
-121.51472222222222,53.06916666666667,,COLOMBIE-BRITANNIQUE,BC,2014-07-31 11:48:13,4,BARKERVILLE,1913,1.12,1.38,1090660,506.4,47,,32.58,568.1913.4,36.8,,13.9,-121.515,BRITISH COLUMBIA,,30,30,30,58.19,1913-04,53.069,30,30,0,-13.3,10
-121.51472222222222,53.06916666666667,,COLOMBIE-BRITANNIQUE,BC,2014-07-31 11:48:13,5,BARKERVILLE,1913,5.516129032258065,6.24,1090660,387,79.7,,11.66,568.1913.5,25.9,,16.7,-121.515,BRITISH COLUMBIA,,31,31,31,77.69,1913-05,53.069,31,31,0,-9.4,16
-121.51472222222222,53.06916666666667,,COLOMBIE-BRITANNIQUE,BC,2014-07-31 11:48:13,6,BARKERVILLE,1913,10.813333333333333,10.01,1090660,215.6,50.8,,0.8,568.1913.6,0,,22.2,-121.515,BRITISH COLUMBIA,,30,30,30,101.93,1913-06,53.069,30,30,0,-1.7,10
-121.51472222222222,53.06916666666667,,COLOMBIE-BRITANNIQUE,BC,2014-07-31 11:48:13,7,BARKERVILLE,1913,11.05483870967742,12.34,1090660,215.3,54.6,,,568.1913.7,0,,26.1,-121.515,BRITISH COLUMBIA,,31,31,31,100.04,1913-07,53.069,31,31,0,0,13
-121.51472222222222,53.06916666666667,,COLOMBIE-BRITANNIQUE,BC,2014-07-31 11:48:13,8,BARKERVILLE,1913,11.161290322580646,12.14,1090660,212.3,140.8,,,568.1913.8,0,,25.6,-121.515,BRITISH COLUMBIA,,31,31,31,80.58,1913-08,53.069,31,31,0.3,0,18
-121.51472222222222,53.06916666666667,,COLOMBIE-BRITANNIQUE,BC,2014-07-31 11:48:13,9,BARKERVILLE,1913,6.51,8.04,1090660,344.7,152,,1.28,568.1913.9,12,,16.7,-121.515,BRITISH COLUMBIA,,30,30,30,81.68,1913-09,53.069,30,30,0,-2.2,16
-121.51472222222222,53.06916666666667,,COLOMBIE-BRITANNIQUE,BC,2014-07-31 11:48:13,10,BARKERVILLE,1913,0.17419354838709677,2.44,1090660,552.6,115.1,,27.68,568.1913.10,97.2,,13.3,-121.515,BRITISH COLUMBIA,,31,31,31,92.27,1913-10,53.069,31,31,0,-11.1,18
-121.51472222222222,53.06916666666667,,COLOMBIE-BRITANNIQUE,BC,2014-07-31 11:48:13,11,BARKERVILLE,1913,-3.28,-4.31,1090660,638.4,133.6,,91.89,568.1913.11,129.3,,9.4,-121.515,BRITISH COLUMBIA,,30,30,30,111.19,1913-11,53.069,30,30,0,-15.6,19
-121.51472222222222,53.06916666666667,,COLOMBIE-BRITANNIQUE,BC,2014-07-31 11:48:13,12,BARKERVILLE,1913,-4.232258064516129,-7.76,1090660,689.2,41.9,,92.56,568.1913.12,41.9,,6.7,-121.515,BRITISH COLUMBIA,,31,31,31,95.04,1913-12,53.069,31,31,0,-20.6,12
-121.51472222222222,53.06916666666667,,COLOMBIE-BRITANNIQUE,BC,2014-07-31 11:48:13,1,BARKERVILLE,1914,-8.54516129032258,-7.52,1090660,822.9,116.8,,87.75,568.1914.1,105.3,,2.2,-121.515,BRITISH COLUMBIA,,31,31,31,95.96,1914-01,53.069,31,31,0,-31.7,14
-121.51472222222222,53.06916666666667,,COLOMBIE-BRITANNIQUE,BC,2014-07-31 11:48:13,2,BARKERVILLE,1914,-6.2,-5.86,1090660,677.6,91.4,,57.32,568.1914.2,91.4,,3.3,-121.515,BRITISH COLUMBIA,,28,28,28,60.7,1914-02,53.069,28,28,0,-31.7,14
-121.51472222222222,53.06916666666667,,COLOMBIE-BRITANNIQUE,BC,2014-07-31 11:48:13,3,BARKERVILLE,1914,-3.3193548387096774,-2.75,1090660,660.9,64.7,,57.84,568.1914.3,64.7,,7.8,-121.515,BRITISH COLUMBIA,,31,31,31,66.44,1914-03,53.069,31,31,0,-25.6,8
-121.51472222222222,53.06916666666667,,COLOMBIE-BRITANNIQUE,BC,2014-07-31 11:48:13,4,BARKERVILLE,1914,2.8766666666666665,1.38,1090660,453.7,57.8,,32.58,568.1914.4,21.5,,13.3,-121.515,BRITISH COLUMBIA,,30,30,30,58.19,1914-04,53.069,30,30,0,-8.9,8
-121.51472222222222,53.06916666666667,,COLOMBIE-BRITANNIQUE,BC,2014-07-31 11:48:13,5,BARKERVILLE,1914,6.167741935483871,6.24,1090660,366.8,81.6,,11.66,568.1914.5,0,,21.1,-121.515,BRITISH COLUMBIA,,31,31,31,77.69,1914-05,53.069,31,31,0,-5,13
-121.51472222222222,53.06916666666667,,COLOMBIE-BRITANNIQUE,BC,2014-07-31 11:48:13,6,BARKERVILLE,1914,10.263333333333334,10.01,1090660,232.1,111.4,,0.8,568.1914.6,0,,23.9,-121.515,BRITISH COLUMBIA,,30,30,30,101.93,1914-06,53.069,30,30,0,-1.1,17
-121.51472222222222,53.06916666666667,,COLOMBIE-BRITANNIQUE,BC,2014-07-31 11:48:13,7,BARKERVILLE,1914,11.174193548387096,12.34,1090660,211.6,119.2,,,568.1914.7,0,,23.3,-121.515,BRITISH COLUMBIA,,31,31,31,100.04,1914-07,53.069,31,31,0,0,16
-121.51472222222222,53.06916666666667,,COLOMBIE-BRITANNIQUE,BC,2014-07-31 11:48:13,8,BARKERVILLE,1914,11.09032258064516,12.14,1090660,214.2,24.4,,,568.1914.8,0,,22.2,-121.515,BRITISH COLUMBIA,,31,31,31,80.58,1914-08,53.069,31,31,0,-2.2,7
