x,y,SNOW_ON_GROUND_LAST_DAY,COOLING_DEGREE_DAYS,DAYS_WITH_VALID_MIN_TEMP,LAST_UPDATED,FRE_PROVINCE_NAME,LONGITUDE,TOTAL_SNOWFALL,MEAN_TEMPERATURE,NORMAL_PRECIPITATION,NORMAL_SNOWFALL,BRIGHT_SUNSHINE,LOCAL_DATE,ENG_PROVINCE_NAME,STATION_NAME,LOCAL_MONTH,DAYS_WITH_VALID_SNOWFALL,PROVINCE_CODE,DAYS_WITH_VALID_MEAN_TEMP,HEATING_DEGREE_DAYS,DAYS_WITH_VALID_PRECIP,TOTAL_PRECIPITATION,LOCAL_YEAR,MAX_TEMPERATURE,LATITUDE,CLIMATE_IDENTIFIER,DAYS_WITH_VALID_SUNSHINE,MIN_TEMPERATURE,NORMAL_MEAN_TEMPERATURE,DAYS_WITH_VALID_MAX_TEMP,DAYS_WITH_PRECIP_GE_1MM,NORMAL_SUNSHINE,ID
-126.685,52.370555555555555,,0,31,2014-07-31 11:48:03,COLOMBIE-BRITANNIQUE,-126.685,19.4,-0.2806451612903226,221.46,36.46,,1962-01,BRITISH COLUMBIA,BELLA COOLA,1,31,BC,31,566.7,31,521.7,1962,11.1,52.371,1060840,,-13.3,-0.07,31,17,,380.1962.1
-126.685,52.370555555555555,,0,28,2014-07-31 11:48:03,COLOMBIE-BRITANNIQUE,-126.685,0.8,2.7,147.78,25.6,,1962-02,BRITISH COLUMBIA,BELLA COOLA,2,28,BC,28,428.4,28,83,1962,12.2,52.371,1060840,,-7.2,1.49,28,3,,380.1962.2
-126.685,52.370555555555555,,0,31,2014-07-31 11:48:03,COLOMBIE-BRITANNIQUE,-126.685,5,2.425806451612903,112.05,4.99,,1962-03,BRITISH COLUMBIA,BELLA COOLA,3,31,BC,31,482.8,31,57.4,1962,17.8,52.371,1060840,,-13.9,4.78,31,11,,380.1962.3
-126.685,52.370555555555555,,0,30,2014-07-31 11:48:03,COLOMBIE-BRITANNIQUE,-126.685,0,7.536666666666667,98.63,0.4,,1962-04,BRITISH COLUMBIA,BELLA COOLA,4,30,BC,30,313.9,30,154.6,1962,16.7,52.371,1060840,,-1.1,8.18,30,18,,380.1962.4
-126.685,52.370555555555555,,0,31,2014-07-31 11:48:03,COLOMBIE-BRITANNIQUE,-126.685,0,11.290322580645162,68.68,,,1962-05,BRITISH COLUMBIA,BELLA COOLA,5,31,BC,31,208,31,35.7,1962,22.2,52.371,1060840,,-1.7,11.79,31,11,,380.1962.5
-126.685,52.370555555555555,,1.8,30,2014-07-31 11:48:03,COLOMBIE-BRITANNIQUE,-126.685,0,13.703333333333333,66.46,,,1962-06,BRITISH COLUMBIA,BELLA COOLA,6,30,BC,30,130.7,30,77.5,1962,27.2,52.371,1060840,,5.6,14.67,30,13,,380.1962.6
-126.685,52.370555555555555,,15.6,31,2014-07-31 11:48:03,COLOMBIE-BRITANNIQUE,-126.685,0,16.716129032258063,50.5,,,1962-07,BRITISH COLUMBIA,BELLA COOLA,7,31,BC,31,55.4,31,28.6,1962,28.9,52.371,1060840,,5.6,17,31,7,,380.1962.7
-126.685,52.370555555555555,,0.9,31,2014-07-31 11:48:03,COLOMBIE-BRITANNIQUE,-126.685,0,15.441935483870967,64.46,,,1962-08,BRITISH COLUMBIA,BELLA COOLA,8,31,BC,31,80.2,31,104.3,1962,25,52.371,1060840,,6.7,16.8,31,14,,380.1962.8
-126.685,52.370555555555555,,1.2,30,2014-07-31 11:48:03,COLOMBIE-BRITANNIQUE,-126.685,0,13.37,111.63,,,1962-09,BRITISH COLUMBIA,BELLA COOLA,9,30,BC,30,140.1,30,131.3,1962,26.1,52.371,1060840,,2.8,13.16,30,11,,380.1962.9
-126.685,52.370555555555555,,0,31,2014-07-31 11:48:03,COLOMBIE-BRITANNIQUE,-126.685,0,9.529032258064516,235.08,2.3,,1962-10,BRITISH COLUMBIA,BELLA COOLA,10,31,BC,31,262.6,31,230.3,1962,16.1,52.371,1060840,,1.1,8.01,31,23,,380.1962.10
-126.685,52.370555555555555,,0,30,2014-07-31 11:48:03,COLOMBIE-BRITANNIQUE,-126.685,2.5,4.883333333333334,255.19,25.1,,1962-11,BRITISH COLUMBIA,BELLA COOLA,11,30,BC,30,393.5,30,288,1962,15.6,52.371,1060840,,-1.7,2.68,30,20,,380.1962.11
-126.685,52.370555555555555,,0,31,2014-07-31 11:48:03,COLOMBIE-BRITANNIQUE,-126.685,55.5,1.5032258064516129,199.83,38.9,,1962-12,BRITISH COLUMBIA,BELLA COOLA,12,31,BC,31,511.4,31,317.3,1962,10,52.371,1060840,,-7.2,-0.44,31,18,,380.1962.12
-126.685,52.370555555555555,,0,31,2014-07-31 11:48:03,COLOMBIE-BRITANNIQUE,-126.685,3.6,-0.2,221.46,36.46,,1963-01,BRITISH COLUMBIA,BELLA COOLA,1,31,BC,31,564.2,31,76.2,1963,11.1,52.371,1060840,,-15.6,-0.07,31,11,,380.1963.1
-126.685,52.370555555555555,,0,28,2014-07-31 11:48:03,COLOMBIE-BRITANNIQUE,-126.685,3.3,5.132142857142857,147.78,25.6,,1963-02,BRITISH COLUMBIA,BELLA COOLA,2,28,BC,28,360.3,28,122.1,1963,13.3,52.371,1060840,,-9.4,1.49,28,13,,380.1963.2
-126.685,52.370555555555555,,0,31,2014-07-31 11:48:03,COLOMBIE-BRITANNIQUE,-126.685,0,4.951612903225806,112.05,4.99,,1963-03,BRITISH COLUMBIA,BELLA COOLA,3,31,BC,31,404.5,31,96.4,1963,13.9,52.371,1060840,,-3.9,4.78,31,12,,380.1963.3
-126.685,52.370555555555555,,0,30,2014-07-31 11:48:03,COLOMBIE-BRITANNIQUE,-126.685,0,8.793333333333333,98.63,0.4,,1963-04,BRITISH COLUMBIA,BELLA COOLA,4,30,BC,30,276.2,30,30.6,1963,21.7,52.371,1060840,,-3.9,8.18,30,8,,380.1963.4
-126.685,52.370555555555555,,4,31,2014-07-31 11:48:03,COLOMBIE-BRITANNIQUE,-126.685,0,12.380645161290323,68.68,,,1963-05,BRITISH COLUMBIA,BELLA COOLA,5,31,BC,31,178.2,31,37.4,1963,32.2,52.371,1060840,,-1.1,11.79,31,7,,380.1963.5
-126.685,52.370555555555555,,3.6,29,2014-07-31 11:48:03,COLOMBIE-BRITANNIQUE,-126.685,0,14.475862068965517,66.46,,,1963-06,BRITISH COLUMBIA,BELLA COOLA,6,30,BC,29,105.8,30,45.3,1963,27.2,52.371,1060840,,5,14.67,30,12,,380.1963.6
-126.685,52.370555555555555,,2.8,31,2014-07-31 11:48:03,COLOMBIE-BRITANNIQUE,-126.685,0,16.2,50.5,,,1963-07,BRITISH COLUMBIA,BELLA COOLA,7,31,BC,31,58.6,31,84.6,1963,26.7,52.371,1060840,,6.1,17,31,12,,380.1963.7
-126.685,52.370555555555555,,28.5,31,2014-07-31 11:48:03,COLOMBIE-BRITANNIQUE,-126.685,0,18.212903225806453,64.46,,,1963-08,BRITISH COLUMBIA,BELLA COOLA,8,31,BC,31,21.9,31,36.1,1963,30.6,52.371,1060840,,8.9,16.8,31,8,,380.1963.8
-126.685,52.370555555555555,,7,30,2014-07-31 11:48:03,COLOMBIE-BRITANNIQUE,-126.685,0,15.063333333333333,111.63,,,1963-09,BRITISH COLUMBIA,BELLA COOLA,9,30,BC,30,95.1,30,179.2,1963,27.2,52.371,1060840,,3.9,13.16,30,17,,380.1963.9
-126.685,52.370555555555555,,0,31,2014-07-31 11:48:03,COLOMBIE-BRITANNIQUE,-126.685,0,8.861290322580645,235.08,2.3,,1963-10,BRITISH COLUMBIA,BELLA COOLA,10,31,BC,31,283.3,31,213.9,1963,18.3,52.371,1060840,,-0.6,8.01,31,22,,380.1963.10
-126.685,52.370555555555555,,0,30,2014-07-31 11:48:03,COLOMBIE-BRITANNIQUE,-126.685,30.6,1.99,255.19,25.1,,1963-11,BRITISH COLUMBIA,BELLA COOLA,11,30,BC,30,480.3,30,259.3,1963,9.4,52.371,1060840,,-9.4,2.68,30,22,,380.1963.11
-126.685,52.370555555555555,,0,31,2014-07-31 11:48:03,COLOMBIE-BRITANNIQUE,-126.685,12.4,0.3903225806451613,199.83,38.9,,1963-12,BRITISH COLUMBIA,BELLA COOLA,12,31,BC,31,545.9,31,252.1,1963,8.9,52.371,1060840,,-7.2,-0.44,31,14,,380.1963.12
-126.685,52.370555555555555,,0,31,2014-07-31 11:48:03,COLOMBIE-BRITANNIQUE,-126.685,26.4,0.6096774193548387,221.46,36.46,,1964-01,BRITISH COLUMBIA,BELLA COOLA,1,31,BC,31,539.1,31,157.3,1964,6.7,52.371,1060840,,-11.7,-0.07,31,19,,380.1964.1
-126.685,52.370555555555555,,0,29,2014-07-31 11:48:03,COLOMBIE-BRITANNIQUE,-126.685,19,3.5482758620689654,147.78,25.6,,1964-02,BRITISH COLUMBIA,BELLA COOLA,2,29,BC,29,419.1,29,251.4,1964,11.7,52.371,1060840,,-3.9,1.49,29,19,,380.1964.2
-126.685,52.370555555555555,,0,31,2014-07-31 11:48:03,COLOMBIE-BRITANNIQUE,-126.685,16.9,3.596774193548387,112.05,4.99,,1964-03,BRITISH COLUMBIA,BELLA COOLA,3,31,BC,31,446.5,31,132.2,1964,16.1,52.371,1060840,,-10,4.78,31,19,,380.1964.3
-126.685,52.370555555555555,,0,30,2014-07-31 11:48:03,COLOMBIE-BRITANNIQUE,-126.685,0,7.03,98.63,0.4,,1964-04,BRITISH COLUMBIA,BELLA COOLA,4,30,BC,30,329.1,30,175.1,1964,17.8,52.371,1060840,,-0.6,8.18,30,18,,380.1964.4
-126.685,52.370555555555555,,0.1,31,2014-07-31 11:48:03,COLOMBIE-BRITANNIQUE,-126.685,0,10.313333333333333,68.68,,,1964-05,BRITISH COLUMBIA,BELLA COOLA,5,31,BC,30,230.7,31,67.6,1964,26.7,52.371,1060840,,0.6,11.79,30,11,,380.1964.5
-126.685,52.370555555555555,,5.5,30,2014-07-31 11:48:03,COLOMBIE-BRITANNIQUE,-126.685,0,14.724137931034482,66.46,,,1964-06,BRITISH COLUMBIA,BELLA COOLA,6,30,BC,29,100.5,30,75.7,1964,28.3,52.371,1060840,,5,14.67,29,11,,380.1964.6
-126.685,52.370555555555555,,0.4,31,2014-07-31 11:48:03,COLOMBIE-BRITANNIQUE,-126.685,0,15.651612903225807,50.5,,,1964-07,BRITISH COLUMBIA,BELLA COOLA,7,31,BC,31,73.2,31,79,1964,28.3,52.371,1060840,,7.2,17,31,15,,380.1964.7
-126.685,52.370555555555555,,0,31,2014-07-31 11:48:03,COLOMBIE-BRITANNIQUE,-126.685,0,15.05483870967742,64.46,,,1964-08,BRITISH COLUMBIA,BELLA COOLA,8,31,BC,31,91.3,31,66.8,1964,26.7,52.371,1060840,,4.4,16.8,31,13,,380.1964.8
-126.685,52.370555555555555,,0,30,2014-07-31 11:48:03,COLOMBIE-BRITANNIQUE,-126.685,0,12.043333333333333,111.63,,,1964-09,BRITISH COLUMBIA,BELLA COOLA,9,30,BC,30,178.7,30,158.3,1964,24.4,52.371,1060840,,1.1,13.16,30,17,,380.1964.9
-126.685,52.370555555555555,,0,31,2014-07-31 11:48:03,COLOMBIE-BRITANNIQUE,-126.685,0,8.641935483870968,235.08,2.3,,1964-10,BRITISH COLUMBIA,BELLA COOLA,10,31,BC,31,290.1,31,296.2,1964,23.3,52.371,1060840,,-2.8,8.01,31,19,,380.1964.10
-126.685,52.370555555555555,,0,30,2014-07-31 11:48:03,COLOMBIE-BRITANNIQUE,-126.685,37.4,0.5533333333333333,255.19,25.1,,1964-11,BRITISH COLUMBIA,BELLA COOLA,11,30,BC,30,523.4,30,95.9,1964,9.4,52.371,1060840,,-11.7,2.68,30,11,,380.1964.11
-126.685,52.370555555555555,,0,31,2014-07-31 11:48:03,COLOMBIE-BRITANNIQUE,-126.685,68.1,-5.667741935483871,199.83,38.9,,1964-12,BRITISH COLUMBIA,BELLA COOLA,12,31,BC,31,733.7,31,132.5,1964,6.7,52.371,1060840,,-20.6,-0.44,31,12,,380.1964.12
-126.685,52.370555555555555,,0,31,2014-07-31 11:48:03,COLOMBIE-BRITANNIQUE,-126.685,81.2,-3.1,221.46,36.46,,1965-01,BRITISH COLUMBIA,BELLA COOLA,1,31,BC,31,654.1,31,205.7,1965,7.8,52.371,1060840,,-19.4,-0.07,31,18,,380.1965.1
-126.685,52.370555555555555,,0,28,2014-07-31 11:48:03,COLOMBIE-BRITANNIQUE,-126.685,63.2,1.9214285714285715,147.78,25.6,,1965-02,BRITISH COLUMBIA,BELLA COOLA,2,28,BC,28,450.2,28,363.3,1965,9.4,52.371,1060840,,-5,1.49,28,21,,380.1965.2
-126.685,52.370555555555555,,0,31,2014-07-31 11:48:03,COLOMBIE-BRITANNIQUE,-126.685,1,4.2935483870967746,112.05,4.99,,1965-03,BRITISH COLUMBIA,BELLA COOLA,3,31,BC,31,424.9,31,2.5,1965,20.6,52.371,1060840,,-6.7,4.78,31,1,,380.1965.3
-126.685,52.370555555555555,,0,30,2014-07-31 11:48:03,COLOMBIE-BRITANNIQUE,-126.685,0,8.38,98.63,0.4,,1965-04,BRITISH COLUMBIA,BELLA COOLA,4,30,BC,30,288.6,30,54.9,1965,21.1,52.371,1060840,,-3.9,8.18,30,10,,380.1965.4
-126.685,52.370555555555555,,0,31,2014-07-31 11:48:03,COLOMBIE-BRITANNIQUE,-126.685,0,10.9,68.68,,,1965-05,BRITISH COLUMBIA,BELLA COOLA,5,31,BC,31,220.1,31,67.8,1965,23.9,52.371,1060840,,-1.7,11.79,31,7,,380.1965.5
-126.685,52.370555555555555,,1.2,30,2014-07-31 11:48:03,COLOMBIE-BRITANNIQUE,-126.685,0,14.686666666666667,66.46,,,1965-06,BRITISH COLUMBIA,BELLA COOLA,6,30,BC,30,100.6,30,27.5,1965,28.9,52.371,1060840,,2.8,14.67,30,7,,380.1965.6
-126.685,52.370555555555555,,19.7,31,2014-07-31 11:48:03,COLOMBIE-BRITANNIQUE,-126.685,0,17.803225806451614,50.5,,,1965-07,BRITISH COLUMBIA,BELLA COOLA,7,31,BC,31,25.8,31,64.9,1965,32.2,52.371,1060840,,8.9,17,31,9,,380.1965.7
-126.685,52.370555555555555,,28.8,31,2014-07-31 11:48:03,COLOMBIE-BRITANNIQUE,-126.685,0,17.68709677419355,64.46,,,1965-08,BRITISH COLUMBIA,BELLA COOLA,8,31,BC,31,38.5,31,18,1965,32.8,52.371,1060840,,5,16.8,31,6,,380.1965.8
-126.685,52.370555555555555,,0,30,2014-07-31 11:48:03,COLOMBIE-BRITANNIQUE,-126.685,0,13.423333333333334,111.63,,,1965-09,BRITISH COLUMBIA,BELLA COOLA,9,30,BC,30,137.3,30,118.1,1965,27.2,52.371,1060840,,0.6,13.16,30,5,,380.1965.9
-126.685,52.370555555555555,,0,31,2014-07-31 11:48:03,COLOMBIE-BRITANNIQUE,-126.685,0,8.558064516129033,235.08,2.3,,1965-10,BRITISH COLUMBIA,BELLA COOLA,10,31,BC,31,292.7,31,441.1,1965,17.8,52.371,1060840,,0,8.01,31,22,,380.1965.10
-126.685,52.370555555555555,,0,30,2014-07-31 11:48:03,COLOMBIE-BRITANNIQUE,-126.685,1.8,2.8233333333333333,255.19,25.1,,1965-11,BRITISH COLUMBIA,BELLA COOLA,11,30,BC,30,455.3,30,148.2,1965,10,52.371,1060840,,-6.7,2.68,30,14,,380.1965.11
-126.685,52.370555555555555,,0,31,2014-07-31 11:48:03,COLOMBIE-BRITANNIQUE,-126.685,35.6,-2.0709677419354837,199.83,38.9,,1965-12,BRITISH COLUMBIA,BELLA COOLA,12,31,BC,31,622.2,31,256.1,1965,6.7,52.371,1060840,,-15.6,-0.44,31,19,,380.1965.12
-126.685,52.370555555555555,,0,31,2014-07-31 11:48:03,COLOMBIE-BRITANNIQUE,-126.685,147.7,-3.4548387096774196,221.46,36.46,,1966-01,BRITISH COLUMBIA,BELLA COOLA,1,31,BC,31,665.1,31,188.7,1966,6.7,52.371,1060840,,-18.9,-0.07,31,17,,380.1966.1
-126.685,52.370555555555555,,0,28,2014-07-31 11:48:03,COLOMBIE-BRITANNIQUE,-126.685,18.5,2.3857142857142857,147.78,25.6,,1966-02,BRITISH COLUMBIA,BELLA COOLA,2,28,BC,28,437.2,28,110.7,1966,11.1,52.371,1060840,,-5,1.49,28,14,,380.1966.2
-126.685,52.370555555555555,,0,31,2014-07-31 11:48:03,COLOMBIE-BRITANNIQUE,-126.685,0,4.412903225806452,112.05,4.99,,1966-03,BRITISH COLUMBIA,BELLA COOLA,3,31,BC,31,421.2,31,200.9,1966,13.9,52.371,1060840,,-7.8,4.78,31,13,,380.1966.3
-126.685,52.370555555555555,,0,30,2014-07-31 11:48:03,COLOMBIE-BRITANNIQUE,-126.685,8.6,7.33,98.63,0.4,,1966-04,BRITISH COLUMBIA,BELLA COOLA,4,30,BC,30,320.1,30,36.9,1966,19.4,52.371,1060840,,-6.7,8.18,30,9,,380.1966.4
-126.685,52.370555555555555,,0,31,2014-07-31 11:48:03,COLOMBIE-BRITANNIQUE,-126.685,0,10.458064516129033,68.68,,,1966-05,BRITISH COLUMBIA,BELLA COOLA,5,31,BC,31,233.8,31,99.7,1966,25,52.371,1060840,,2.8,11.79,31,15,,380.1966.5
-126.685,52.370555555555555,,0.7,30,2014-07-31 11:48:03,COLOMBIE-BRITANNIQUE,-126.685,0,13.986666666666666,66.46,,,1966-06,BRITISH COLUMBIA,BELLA COOLA,6,30,BC,30,121.1,30,59.2,1966,26.7,52.371,1060840,,4.4,14.67,30,10,,380.1966.6
-126.685,52.370555555555555,,13.5,31,2014-07-31 11:48:03,COLOMBIE-BRITANNIQUE,-126.685,0,17.335483870967742,50.5,,,1966-07,BRITISH COLUMBIA,BELLA COOLA,7,31,BC,31,34.1,31,38.4,1966,30,52.371,1060840,,4.4,17,31,6,,380.1966.7
-126.685,52.370555555555555,,2.1,31,2014-07-31 11:48:03,COLOMBIE-BRITANNIQUE,-126.685,0,15.825806451612904,64.46,,,1966-08,BRITISH COLUMBIA,BELLA COOLA,8,31,BC,31,69.5,31,57.8,1966,27.8,52.371,1060840,,5.6,16.8,31,9,,380.1966.8
-126.685,52.370555555555555,,0,30,2014-07-31 11:48:03,COLOMBIE-BRITANNIQUE,-126.685,0,13.426666666666666,111.63,,,1966-09,BRITISH COLUMBIA,BELLA COOLA,9,30,BC,30,137.2,30,86.9,1966,23.9,52.371,1060840,,3.3,13.16,30,9,,380.1966.9
-126.685,52.370555555555555,,0,31,2014-07-31 11:48:03,COLOMBIE-BRITANNIQUE,-126.685,0,7.561290322580645,235.08,2.3,,1966-10,BRITISH COLUMBIA,BELLA COOLA,10,31,BC,31,323.6,31,290.8,1966,18.9,52.371,1060840,,-2.2,8.01,31,18,,380.1966.10
-126.685,52.370555555555555,,0,30,2014-07-31 11:48:03,COLOMBIE-BRITANNIQUE,-126.685,32.5,2.6133333333333333,255.19,25.1,,1966-11,BRITISH COLUMBIA,BELLA COOLA,11,30,BC,30,461.6,30,185.5,1966,11.1,52.371,1060840,,-6.7,2.68,30,15,,380.1966.11
-126.685,52.370555555555555,,0,31,2014-07-31 11:48:03,COLOMBIE-BRITANNIQUE,-126.685,20.6,0.27741935483870966,199.83,38.9,,1966-12,BRITISH COLUMBIA,BELLA COOLA,12,31,BC,31,549.4,31,228.9,1966,8.3,52.371,1060840,,-11.7,-0.44,31,17,,380.1966.12
-126.685,52.370555555555555,,0,31,2014-07-31 11:48:03,COLOMBIE-BRITANNIQUE,-126.685,88.1,-0.4096774193548387,221.46,36.46,,1967-01,BRITISH COLUMBIA,BELLA COOLA,1,31,BC,31,570.7,31,286.7,1967,6.7,52.371,1060840,,-10.6,-0.07,31,25,,380.1967.1
-126.685,52.370555555555555,,0,28,2014-07-31 11:48:03,COLOMBIE-BRITANNIQUE,-126.685,20.3,2.9571428571428573,147.78,25.6,,1967-02,BRITISH COLUMBIA,BELLA COOLA,2,28,BC,28,421.2,28,281.1,1967,8.3,52.371,1060840,,-3.3,1.49,28,21,,380.1967.2
-126.685,52.370555555555555,,0,31,2014-07-31 11:48:03,COLOMBIE-BRITANNIQUE,-126.685,13.5,2.1483870967741936,112.05,4.99,,1967-03,BRITISH COLUMBIA,BELLA COOLA,3,31,BC,31,491.4,31,90.7,1967,13.9,52.371,1060840,,-8.9,4.78,31,13,,380.1967.3
-126.685,52.370555555555555,,0,30,2014-07-31 11:48:03,COLOMBIE-BRITANNIQUE,-126.685,0,7.376666666666667,98.63,0.4,,1967-04,BRITISH COLUMBIA,BELLA COOLA,4,30,BC,30,318.7,30,37.3,1967,20,52.371,1060840,,-3.3,8.18,30,6,,380.1967.4
-126.685,52.370555555555555,,0,31,2014-07-31 11:48:03,COLOMBIE-BRITANNIQUE,-126.685,0,11.038709677419355,68.68,,,1967-05,BRITISH COLUMBIA,BELLA COOLA,5,31,BC,31,215.8,31,80.9,1967,24.4,52.371,1060840,,0,11.79,31,9,,380.1967.5
-126.685,52.370555555555555,,10.1,30,2014-07-31 11:48:03,COLOMBIE-BRITANNIQUE,-126.685,0,16.77,66.46,,,1967-06,BRITISH COLUMBIA,BELLA COOLA,6,30,BC,30,47,30,10.2,1967,30.6,52.371,1060840,,4.4,14.67,30,3,,380.1967.6
-126.685,52.370555555555555,,8,31,2014-07-31 11:48:03,COLOMBIE-BRITANNIQUE,-126.685,0,16.270967741935483,50.5,,,1967-07,BRITISH COLUMBIA,BELLA COOLA,7,31,BC,31,61.6,31,76.7,1967,29.4,52.371,1060840,,7.2,17,31,9,,380.1967.7
-126.685,52.370555555555555,,20.7,31,2014-07-31 11:48:03,COLOMBIE-BRITANNIQUE,-126.685,0,17.84193548387097,64.46,,,1967-08,BRITISH COLUMBIA,BELLA COOLA,8,31,BC,31,25.6,31,62.3,1967,29.4,52.371,1060840,,6.1,16.8,31,7,,380.1967.8
-126.685,52.370555555555555,,0,30,2014-07-31 11:48:03,COLOMBIE-BRITANNIQUE,-126.685,0,13.866666666666667,111.63,,,1967-09,BRITISH COLUMBIA,BELLA COOLA,9,30,BC,30,124,30,182.3,1967,26.7,52.371,1060840,,6.1,13.16,30,19,,380.1967.9
-126.685,52.370555555555555,,0,31,2014-07-31 11:48:03,COLOMBIE-BRITANNIQUE,-126.685,0,7.987096774193549,235.08,2.3,,1967-10,BRITISH COLUMBIA,BELLA COOLA,10,31,BC,31,310.4,31,444.1,1967,14.4,52.371,1060840,,1.7,8.01,31,27,,380.1967.10
-126.685,52.370555555555555,,0,30,2014-07-31 11:48:03,COLOMBIE-BRITANNIQUE,-126.685,14.3,4.306666666666667,255.19,25.1,,1967-11,BRITISH COLUMBIA,BELLA COOLA,11,30,BC,30,410.8,30,119,1967,10.6,52.371,1060840,,-2.2,2.68,30,15,,380.1967.11
-126.685,52.370555555555555,,0,31,2014-07-31 11:48:03,COLOMBIE-BRITANNIQUE,-126.685,92,-0.9,199.83,38.9,,1967-12,BRITISH COLUMBIA,BELLA COOLA,12,31,BC,31,585.9,31,284.8,1967,6.7,52.371,1060840,,-13.3,-0.44,31,19,,380.1967.12
-126.685,52.370555555555555,,0,31,2014-07-31 11:48:03,COLOMBIE-BRITANNIQUE,-126.685,79.6,-2.1774193548387095,221.46,36.46,,1968-01,BRITISH COLUMBIA,BELLA COOLA,1,31,BC,31,625.5,31,342.6,1968,8.9,52.371,1060840,,-11.7,-0.07,31,17,,380.1968.1
-126.685,52.370555555555555,,0,29,2014-07-31 11:48:03,COLOMBIE-BRITANNIQUE,-126.685,61.7,1.7137931034482758,147.78,25.6,,1968-02,BRITISH COLUMBIA,BELLA COOLA,2,29,BC,29,472.3,29,113.5,1968,13.9,52.371,1060840,,-8.3,1.49,29,10,,380.1968.2
-126.685,52.370555555555555,,0,31,2014-07-31 11:48:03,COLOMBIE-BRITANNIQUE,-126.685,0,5.377419354838709,112.05,4.99,,1968-03,BRITISH COLUMBIA,BELLA COOLA,3,31,BC,31,391.3,31,94.4,1968,18.9,52.371,1060840,,-3.3,4.78,31,19,,380.1968.3
-126.685,52.370555555555555,,0,30,2014-07-31 11:48:03,COLOMBIE-BRITANNIQUE,-126.685,3.3,6.566666666666666,98.63,0.4,,1968-04,BRITISH COLUMBIA,BELLA COOLA,4,30,BC,30,343,30,155.4,1968,15.6,52.371,1060840,,-2.8,8.18,30,20,,380.1968.4
-126.685,52.370555555555555,,0,31,2014-07-31 11:48:03,COLOMBIE-BRITANNIQUE,-126.685,0,12.109677419354838,68.68,,,1968-05,BRITISH COLUMBIA,BELLA COOLA,5,31,BC,31,182.6,31,48.6,1968,25.6,52.371,1060840,,1.1,11.79,31,11,,380.1968.5
-126.685,52.370555555555555,,0,30,2014-07-31 11:48:03,COLOMBIE-BRITANNIQUE,-126.685,0,13.67,66.46,,,1968-06,BRITISH COLUMBIA,BELLA COOLA,6,30,BC,30,129.9,30,63.9,1968,24.4,52.371,1060840,,3.3,14.67,30,14,,380.1968.6
-126.685,52.370555555555555,,18.7,31,2014-07-31 11:48:03,COLOMBIE-BRITANNIQUE,-126.685,0,17.364516129032257,50.5,,,1968-07,BRITISH COLUMBIA,BELLA COOLA,7,31,BC,31,38.4,31,33.4,1968,30,52.371,1060840,,5.6,17,31,8,,380.1968.7
-126.685,52.370555555555555,,8.4,31,2014-07-31 11:48:03,COLOMBIE-BRITANNIQUE,-126.685,0,16.31290322580645,64.46,,,1968-08,BRITISH COLUMBIA,BELLA COOLA,8,31,BC,31,60.7,31,47.8,1968,28.3,52.371,1060840,,5.6,16.8,31,11,,380.1968.8
-126.685,52.370555555555555,,0,30,2014-07-31 11:48:03,COLOMBIE-BRITANNIQUE,-126.685,0,12.16,111.63,,,1968-09,BRITISH COLUMBIA,BELLA COOLA,9,30,BC,30,175.2,30,160.3,1968,23.9,52.371,1060840,,1.1,13.16,30,18,,380.1968.9
-126.685,52.370555555555555,,0,31,2014-07-31 11:48:03,COLOMBIE-BRITANNIQUE,-126.685,0,7.674193548387096,235.08,2.3,,1968-10,BRITISH COLUMBIA,BELLA COOLA,10,31,BC,31,320.1,31,384.5,1968,14.4,52.371,1060840,,0.6,8.01,31,25,,380.1968.10
-126.685,52.370555555555555,,0,30,2014-07-31 11:48:03,COLOMBIE-BRITANNIQUE,-126.685,11.7,3.34,255.19,25.1,,1968-11,BRITISH COLUMBIA,BELLA COOLA,11,30,BC,30,439.8,30,340.9,1968,10.6,52.371,1060840,,-4.4,2.68,30,20,,380.1968.11
-126.685,52.370555555555555,,0,31,2014-07-31 11:48:03,COLOMBIE-BRITANNIQUE,-126.685,102.4,-5.174193548387096,199.83,38.9,,1968-12,BRITISH COLUMBIA,BELLA COOLA,12,31,BC,31,718.4,31,142.2,1968,3.9,52.371,1060840,,-23.9,-0.44,31,13,,380.1968.12
-126.685,52.370555555555555,,0,31,2014-07-31 11:48:03,COLOMBIE-BRITANNIQUE,-126.685,79.4,-10.616129032258064,221.46,36.46,,1969-01,BRITISH COLUMBIA,BELLA COOLA,1,31,BC,31,887.1,31,106.1,1969,5.6,52.371,1060840,,-19.4,-0.07,31,9,,380.1969.1
-126.685,52.370555555555555,,0,28,2014-07-31 11:48:03,COLOMBIE-BRITANNIQUE,-126.685,72.7,0.29285714285714287,147.78,25.6,,1969-02,BRITISH COLUMBIA,BELLA COOLA,2,28,BC,28,495.8,28,98.7,1969,8.9,52.371,1060840,,-9.4,1.49,28,8,,380.1969.2
-126.685,52.370555555555555,,0,31,2014-07-31 11:48:03,COLOMBIE-BRITANNIQUE,-126.685,0,4.258064516129032,112.05,4.99,,1969-03,BRITISH COLUMBIA,BELLA COOLA,3,31,BC,31,426,31,92,1969,18.3,52.371,1060840,,-7.2,4.78,31,11,,380.1969.3
