x,y,FRE_PROVINCE_NAME,MAX_TEMPERATURE,DAYS_WITH_VALID_SUNSHINE,LONGITUDE,COOLING_DEGREE_DAYS,BRIGHT_SUNSHINE,LOCAL_YEAR,ID,NORMAL_MEAN_TEMPERATURE,DAYS_WITH_PRECIP_GE_1MM,NORMAL_PRECIPITATION,DAYS_WITH_VALID_MAX_TEMP,MEAN_TEMPERATURE,LOCAL_DATE,TOTAL_SNOWFALL,LOCAL_MONTH,NORMAL_SNOWFALL,DAYS_WITH_VALID_PRECIP,CLIMATE_IDENTIFIER,STATION_NAME,DAYS_WITH_VALID_SNOWFALL,SNOW_ON_GROUND_LAST_DAY,ENG_PROVINCE_NAME,TOTAL_PRECIPITATION,PROVINCE_CODE,DAYS_WITH_VALID_MEAN_TEMP,NORMAL_SUNSHINE,LATITUDE,LAST_UPDATED,DAYS_WITH_VALID_MIN_TEMP,MIN_TEMPERATURE,HEATING_DEGREE_DAYS
-121.76027777777777,49.24305555555556,COLOMBIE-BRITANNIQUE,31.5,0,-121.760,38.2,,2002,706.2002.8,18.8,3,,31,18.503225806451614,2002-08,,8,,31,1100119,AGASSIZ RCS,0,,BRITISH COLUMBIA,20.8,BC,31,,49.243,2023-07-18 11:50:12,31,8.2,22.6
-121.76027777777777,49.24305555555556,COLOMBIE-BRITANNIQUE,27.4,0,-121.760,4.2,,2002,706.2002.9,16.31,9,,30,15.353333333333333,2002-09,,9,,30,1100119,AGASSIZ RCS,0,,BRITISH COLUMBIA,101.8,BC,30,,49.243,2023-07-18 11:47:41,30,5.7,83.6
-121.76027777777777,49.24305555555556,COLOMBIE-BRITANNIQUE,23.4,0,-121.760,0,,2002,706.2002.10,11.16,9,,31,11.148387096774194,2002-10,,10,,31,1100119,AGASSIZ RCS,0,,BRITISH COLUMBIA,29.6,BC,31,,49.243,2023-07-18 11:49:22,31,-1.6,212.4
-121.76027777777777,49.24305555555556,COLOMBIE-BRITANNIQUE,17.7,0,-121.760,0,,2002,706.2002.11,6.43,15,,30,8.736666666666666,2002-11,,11,,30,1100119,AGASSIZ RCS,0,,BRITISH COLUMBIA,217,BC,30,,49.243,2023-07-18 11:52:04,30,-0.3,277.9
-121.76027777777777,49.24305555555556,COLOMBIE-BRITANNIQUE,11.4,0,-121.760,0,,2002,706.2002.12,3.56,15,,30,5.066666666666666,2002-12,,12,,31,1100119,AGASSIZ RCS,0,,BRITISH COLUMBIA,205.8,BC,30,,49.243,2023-07-18 11:51:11,30,-2.7,388
-121.76027777777777,49.24305555555556,COLOMBIE-BRITANNIQUE,14.6,0,-121.760,0,,2003,706.2003.1,3.43,16,,30,6.1066666666666665,2003-01,,1,,29,1100119,AGASSIZ RCS,0,,BRITISH COLUMBIA,255.2,BC,30,,49.243,2023-07-18 15:20:35,30,-1.4,356.8
-121.76027777777777,49.24305555555556,COLOMBIE-BRITANNIQUE,13.7,0,-121.760,0,,2003,706.2003.2,5.82,11,,28,5.571428571428571,2003-02,,2,,28,1100119,AGASSIZ RCS,0,,BRITISH COLUMBIA,108,BC,28,,49.243,2023-07-18 15:29:25,28,-2.5,348
-121.76027777777777,49.24305555555556,COLOMBIE-BRITANNIQUE,15.9,0,-121.760,0,,2003,706.2003.3,7.53,24,,31,6.2064516129032254,2003-03,,3,,31,1100119,AGASSIZ RCS,0,,BRITISH COLUMBIA,319.8,BC,31,,49.243,2023-07-18 15:29:25,31,-7.3,365.6
-121.76027777777777,49.24305555555556,COLOMBIE-BRITANNIQUE,22.6,0,-121.760,0,,2003,706.2003.4,10.73,18,,30,9.7,2003-04,,4,,30,1100119,AGASSIZ RCS,0,,BRITISH COLUMBIA,133.4,BC,30,,49.243,2023-07-18 15:25:03,30,1.7,249
-121.76027777777777,49.24305555555556,COLOMBIE-BRITANNIQUE,25.6,0,-121.760,0.7,,2003,706.2003.5,13.94,13,,31,12.874193548387098,2003-05,,5,,31,1100119,AGASSIZ RCS,0,,BRITISH COLUMBIA,76,BC,31,,49.243,2023-07-18 15:29:25,31,2.5,159.6
-121.76027777777777,49.24305555555556,COLOMBIE-BRITANNIQUE,34.3,0,-121.760,30.6,,2003,706.2003.6,16.44,7,,28,17.257142857142856,2003-06,,6,,30,1100119,AGASSIZ RCS,0,,BRITISH COLUMBIA,48.4,BC,28,,49.243,2023-07-18 15:06:19,28,7.8,51.4
-121.76027777777777,49.24305555555556,COLOMBIE-BRITANNIQUE,32.5,0,-121.760,52.9,,2003,706.2003.7,18.78,4,,31,19.206451612903226,2003-07,,7,,31,1100119,AGASSIZ RCS,0,,BRITISH COLUMBIA,21.2,BC,31,,49.243,2023-07-18 14:53:06,31,8,15.5
-121.76027777777777,49.24305555555556,COLOMBIE-BRITANNIQUE,31.5,0,-121.760,34.1,,2003,706.2003.8,18.8,2,,31,18.65483870967742,2003-08,,8,,31,1100119,AGASSIZ RCS,0,,BRITISH COLUMBIA,7.4,BC,31,,49.243,2023-07-18 15:00:17,31,6.2,13.8
-121.76027777777777,49.24305555555556,COLOMBIE-BRITANNIQUE,33.9,0,-121.760,34,,2003,706.2003.9,16.31,6,,30,17.143333333333334,2003-09,,9,,30,1100119,AGASSIZ RCS,0,,BRITISH COLUMBIA,54.4,BC,30,,49.243,2023-07-18 15:00:17,30,8,59.7
-121.76027777777777,49.24305555555556,COLOMBIE-BRITANNIQUE,24.9,0,-121.760,0,,2003,706.2003.10,11.16,16,,31,11.880645161290323,2003-10,,10,,31,1100119,AGASSIZ RCS,0,,BRITISH COLUMBIA,426.6,BC,31,,49.243,2023-07-18 15:29:27,31,1.3,189.7
-121.76027777777777,49.24305555555556,COLOMBIE-BRITANNIQUE,13.1,0,-121.760,0,,2003,706.2003.11,6.43,14,,30,4.32,2003-11,,11,,30,1100119,AGASSIZ RCS,0,,BRITISH COLUMBIA,281,BC,30,,49.243,2023-07-18 15:00:17,30,-3.3,410.4
-121.76027777777777,49.24305555555556,COLOMBIE-BRITANNIQUE,10.6,0,-121.760,0,,2003,706.2003.12,3.56,17,,31,4.332258064516129,2003-12,,12,,31,1100119,AGASSIZ RCS,0,,BRITISH COLUMBIA,161.4,BC,31,,49.243,2023-07-18 15:16:05,31,-4,423.7
-121.76027777777777,49.24305555555556,COLOMBIE-BRITANNIQUE,11.3,0,-121.760,0,,2004,706.2004.1,3.43,15,,31,2.4516129032258065,2004-01,,1,,21,1100119,AGASSIZ RCS,0,,BRITISH COLUMBIA,137.8,BC,31,,49.243,2023-07-18 15:30:14,31,-10.4,482
-121.76027777777777,49.24305555555556,COLOMBIE-BRITANNIQUE,15.7,0,-121.760,0,,2004,706.2004.2,5.82,12,,29,6.641379310344828,2004-02,,2,,29,1100119,AGASSIZ RCS,0,,BRITISH COLUMBIA,62.6,BC,29,,49.243,2023-07-18 15:25:53,29,-1.7,329.4
-121.76027777777777,49.24305555555556,COLOMBIE-BRITANNIQUE,24.4,0,-121.760,0,,2004,706.2004.3,7.53,17,,31,8.629032258064516,2004-03,,3,,31,1100119,AGASSIZ RCS,0,,BRITISH COLUMBIA,186,BC,31,,49.243,2023-07-18 15:21:25,31,0.2,290.5
-121.76027777777777,49.24305555555556,COLOMBIE-BRITANNIQUE,28.1,0,-121.760,4.2,,2004,706.2004.4,10.73,6,,30,12.71,2004-04,,4,,30,1100119,AGASSIZ RCS,0,,BRITISH COLUMBIA,21.6,BC,30,,49.243,2023-07-18 15:25:54,30,1,162.9
-121.76027777777777,49.24305555555556,COLOMBIE-BRITANNIQUE,27.2,0,-121.760,3.7,,2004,706.2004.5,13.94,16,,31,14.306451612903226,2004-05,,5,,31,1100119,AGASSIZ RCS,0,,BRITISH COLUMBIA,97.2,BC,31,,49.243,2023-07-18 15:07:26,31,6,118.2
-121.76027777777777,49.24305555555556,COLOMBIE-BRITANNIQUE,31.5,0,-121.760,34.5,,2004,706.2004.6,16.44,7,,30,17.683333333333334,2004-06,,6,,30,1100119,AGASSIZ RCS,0,,BRITISH COLUMBIA,38.2,BC,30,,49.243,2023-07-18 15:30:18,30,7.9,44
-121.76027777777777,49.24305555555556,COLOMBIE-BRITANNIQUE,37.2,0,-121.760,78.7,,2004,706.2004.7,18.78,6,,31,20.16774193548387,2004-07,,7,,31,1100119,AGASSIZ RCS,0,,BRITISH COLUMBIA,16.8,BC,31,,49.243,2023-07-18 15:01:34,31,9.9,11.5
-121.76027777777777,49.24305555555556,COLOMBIE-BRITANNIQUE,34.1,0,-121.760,72.4,,2004,706.2004.8,18.8,10,,31,20.009677419354837,2004-08,,8,,31,1100119,AGASSIZ RCS,0,,BRITISH COLUMBIA,105.4,BC,31,,49.243,2023-07-18 15:17:02,31,10.5,10.1
-121.76027777777777,49.24305555555556,COLOMBIE-BRITANNIQUE,22.9,0,-121.760,0,,2004,706.2004.9,16.31,14,,30,14.74,2004-09,,9,,30,1100119,AGASSIZ RCS,0,,BRITISH COLUMBIA,173.8,BC,30,,49.243,2023-07-18 14:54:49,30,7.9,97.8
-121.76027777777777,49.24305555555556,COLOMBIE-BRITANNIQUE,24.3,0,-121.760,0.1,,2004,706.2004.10,11.16,18,,31,11.30967741935484,2004-10,,10,,31,1100119,AGASSIZ RCS,0,,BRITISH COLUMBIA,176.8,BC,31,,49.243,2023-07-18 15:01:35,31,1,207.5
-121.76027777777777,49.24305555555556,COLOMBIE-BRITANNIQUE,16.1,0,-121.760,0,,2004,706.2004.11,6.43,18,,30,6.516666666666667,2004-11,,11,,30,1100119,AGASSIZ RCS,0,,BRITISH COLUMBIA,308.6,BC,30,,49.243,2023-07-18 15:12:27,30,-2.2,344.5
-121.76027777777777,49.24305555555556,COLOMBIE-BRITANNIQUE,12.3,0,-121.760,0,,2004,706.2004.12,3.56,19,,31,5.180645161290323,2004-12,,12,,31,1100119,AGASSIZ RCS,0,,BRITISH COLUMBIA,241,BC,31,,49.243,2023-07-18 15:21:29,31,-2.4,397.4
-121.76027777777777,49.24305555555556,COLOMBIE-BRITANNIQUE,14.9,0,-121.760,0,,2005,706.2005.1,3.43,12,,31,2.225806451612903,2005-01,,1,,31,1100119,AGASSIZ RCS,0,,BRITISH COLUMBIA,229.6,BC,31,,49.243,2023-07-18 14:58:45,31,-9.6,489
-121.76027777777777,49.24305555555556,COLOMBIE-BRITANNIQUE,18.3,0,-121.760,0,,2005,706.2005.2,5.82,8,,28,6.739285714285714,2005-02,,2,,28,1100119,AGASSIZ RCS,0,,BRITISH COLUMBIA,97.8,BC,28,,49.243,2023-07-18 14:50:43,28,-1.5,315.3
-121.76027777777777,49.24305555555556,COLOMBIE-BRITANNIQUE,19.7,0,-121.760,0,,2005,706.2005.3,7.53,16,,31,8.725806451612904,2005-03,,3,,31,1100119,AGASSIZ RCS,0,,BRITISH COLUMBIA,168.6,BC,31,,49.243,2023-07-18 14:50:44,31,1.3,287.5
-121.76027777777777,49.24305555555556,COLOMBIE-BRITANNIQUE,26.3,0,-121.760,1.9,,2005,706.2005.4,10.73,11,,30,10.76,2005-04,,4,,30,1100119,AGASSIZ RCS,0,,BRITISH COLUMBIA,141,BC,30,,49.243,2023-07-18 15:04:57,30,-0.6,219.1
-121.76027777777777,49.24305555555556,COLOMBIE-BRITANNIQUE,32.2,0,-121.760,17.7,,2005,706.2005.5,13.94,12,,31,15.574193548387097,2005-05,,5,,31,1100119,AGASSIZ RCS,0,,BRITISH COLUMBIA,77,BC,31,,49.243,2023-07-18 15:19:29,31,6,92.9
-121.76027777777777,49.24305555555556,COLOMBIE-BRITANNIQUE,28.8,0,-121.760,9.6,,2005,706.2005.6,16.44,11,,30,15.603333333333333,2005-06,,6,,30,1100119,AGASSIZ RCS,0,,BRITISH COLUMBIA,65.8,BC,30,,49.243,2023-07-18 15:04:57,30,8,81.5
-121.76027777777777,49.24305555555556,COLOMBIE-BRITANNIQUE,29.8,0,-121.760,24.4,,2005,706.2005.7,18.78,7,,31,18.061290322580646,2005-07,,7,,31,1100119,AGASSIZ RCS,0,,BRITISH COLUMBIA,68.2,BC,31,,49.243,2023-07-18 15:14:56,31,10.1,22.5
-121.76027777777777,49.24305555555556,COLOMBIE-BRITANNIQUE,31.3,0,-121.760,42.3,,2005,706.2005.8,18.8,5,,31,18.870967741935484,2005-08,,8,,31,1100119,AGASSIZ RCS,0,,BRITISH COLUMBIA,35.2,BC,31,,49.243,2023-07-18 15:04:57,31,7.8,15.3
-121.76027777777777,49.24305555555556,COLOMBIE-BRITANNIQUE,25.3,0,-121.760,0.1,,2005,706.2005.9,16.31,7,,30,14.506666666666666,2005-09,,9,,30,1100119,AGASSIZ RCS,0,,BRITISH COLUMBIA,140,BC,30,,49.243,2023-07-18 15:19:29,30,4.1,104.9
-121.76027777777777,49.24305555555556,COLOMBIE-BRITANNIQUE,20.4,0,-121.760,0,,2005,706.2005.10,11.16,18,,31,11.493548387096775,2005-10,,10,,31,1100119,AGASSIZ RCS,0,,BRITISH COLUMBIA,274.6,BC,31,,49.243,2023-07-18 15:10:18,31,4,201.7
-121.76027777777777,49.24305555555556,COLOMBIE-BRITANNIQUE,13.7,0,-121.760,0,,2005,706.2005.11,6.43,16,,30,6.126666666666667,2005-11,,11,,30,1100119,AGASSIZ RCS,0,,BRITISH COLUMBIA,151,BC,30,,49.243,2023-07-18 14:58:46,30,-1.9,356.2
-121.76027777777777,49.24305555555556,COLOMBIE-BRITANNIQUE,13.9,0,-121.760,0,,2005,706.2005.12,3.56,13,,30,4.446666666666666,2005-12,,12,,31,1100119,AGASSIZ RCS,0,,BRITISH COLUMBIA,152.2,BC,30,,49.243,2023-07-18 14:58:46,31,-3.6,406.6
-121.76027777777777,49.24305555555556,COLOMBIE-BRITANNIQUE,12.5,0,-121.760,0,,2006,706.2006.1,3.43,27,,31,5.474193548387097,2006-01,,1,,31,1100119,AGASSIZ RCS,0,,BRITISH COLUMBIA,603.4,BC,31,,49.243,2023-07-18 15:21:57,31,0.4,388.3
-121.76027777777777,49.24305555555556,COLOMBIE-BRITANNIQUE,12.3,0,-121.760,0,,2006,706.2006.2,5.82,13,,28,4.414285714285715,2006-02,,2,,28,1100119,AGASSIZ RCS,0,,BRITISH COLUMBIA,150.4,BC,28,,49.243,2023-07-18 15:26:23,28,-4.6,380.4
-121.76027777777777,49.24305555555556,COLOMBIE-BRITANNIQUE,17.6,0,-121.760,0,,2006,706.2006.3,7.53,12,,31,7.219354838709678,2006-03,,3,,31,1100119,AGASSIZ RCS,0,,BRITISH COLUMBIA,89.8,BC,31,,49.243,2023-07-18 15:02:14,31,-0.7,334.2
-121.76027777777777,49.24305555555556,COLOMBIE-BRITANNIQUE,25.8,0,-121.760,0,,2006,706.2006.4,10.73,,,30,10,2006-04,,4,,0,1100119,AGASSIZ RCS,0,,BRITISH COLUMBIA,,BC,30,,49.243,2023-07-18 15:12:56,30,0.1,240
-121.76027777777777,49.24305555555556,COLOMBIE-BRITANNIQUE,32.3,0,-121.760,14.5,,2006,706.2006.5,13.94,,,31,14.248387096774193,2006-05,,5,,0,1100119,AGASSIZ RCS,0,,BRITISH COLUMBIA,,BC,31,,49.243,2023-07-18 14:55:41,31,3,130.8
-121.76027777777777,49.24305555555556,COLOMBIE-BRITANNIQUE,33.5,0,-121.760,23.3,,2006,706.2006.6,16.44,,,30,17.25,2006-06,,6,,0,1100119,AGASSIZ RCS,0,,BRITISH COLUMBIA,,BC,30,,49.243,2023-07-18 15:12:56,30,7.8,45.8
-121.76027777777777,49.24305555555556,COLOMBIE-BRITANNIQUE,36.5,0,-121.760,54.4,,2006,706.2006.7,18.78,3,,31,19.045161290322582,2006-07,,7,,31,1100119,AGASSIZ RCS,0,,BRITISH COLUMBIA,19.2,BC,31,,49.243,2023-07-18 15:08:02,31,8.7,22
-121.76027777777777,49.24305555555556,COLOMBIE-BRITANNIQUE,30.7,0,-121.760,24.9,,2006,706.2006.8,18.8,4,,31,17.980645161290322,2006-08,,8,,31,1100119,AGASSIZ RCS,0,,BRITISH COLUMBIA,31.6,BC,31,,49.243,2023-07-18 15:26:23,31,8.6,25.5
-121.76027777777777,49.24305555555556,COLOMBIE-BRITANNIQUE,31.6,0,-121.760,16.4,,2006,706.2006.9,16.31,6,,30,16.39,2006-09,,9,,30,1100119,AGASSIZ RCS,0,,BRITISH COLUMBIA,81.6,BC,30,,49.243,2023-07-18 15:17:32,30,5.9,64.7
-121.76027777777777,49.24305555555556,COLOMBIE-BRITANNIQUE,23.5,0,-121.760,0,,2006,706.2006.10,11.16,11,,31,11.393548387096773,2006-10,,10,,31,1100119,AGASSIZ RCS,0,,BRITISH COLUMBIA,115,BC,31,,49.243,2024-06-14 09:47:08,31,1.2,204.8
-121.76027777777777,49.24305555555556,COLOMBIE-BRITANNIQUE,16.5,0,-121.760,0,,2006,706.2006.11,6.43,11,,30,4.5,2006-11,,11,,14,1100119,AGASSIZ RCS,0,,BRITISH COLUMBIA,558.8,BC,30,,49.243,2024-06-14 09:46:54,30,-11.8,405
-121.76027777777777,49.24305555555556,COLOMBIE-BRITANNIQUE,12.1,0,-121.760,0,,2006,706.2006.12,3.56,,,31,3.8838709677419354,2006-12,,12,,0,1100119,AGASSIZ RCS,0,,BRITISH COLUMBIA,,BC,31,,49.243,2023-07-18 15:08:03,31,-1.6,437.6
-121.76027777777777,49.24305555555556,COLOMBIE-BRITANNIQUE,13,0,-121.760,0,,2007,706.2007.1,3.43,,,31,3.054838709677419,2007-01,,1,,0,1100119,AGASSIZ RCS,0,,BRITISH COLUMBIA,,BC,31,,49.243,2023-07-18 15:13:34,31,-9.2,463.3
-121.76027777777777,49.24305555555556,COLOMBIE-BRITANNIQUE,12.9,0,-121.760,0,,2007,706.2007.2,5.82,,,28,5.65,2007-02,,2,,0,1100119,AGASSIZ RCS,0,,BRITISH COLUMBIA,,BC,28,,49.243,2023-07-18 15:13:34,28,-3.6,345.8
-121.76027777777777,49.24305555555556,COLOMBIE-BRITANNIQUE,18.4,0,-121.760,0,,2007,706.2007.3,7.53,,,27,7.2518518518518515,2007-03,,3,,0,1100119,AGASSIZ RCS,0,,BRITISH COLUMBIA,,BC,27,,49.243,2023-07-18 15:03:07,28,-9.3,290.2
-121.76027777777777,49.24305555555556,COLOMBIE-BRITANNIQUE,23.5,0,-121.760,0,,2007,706.2007.4,10.73,,,30,9.766666666666667,2007-04,,4,,0,1100119,AGASSIZ RCS,0,,BRITISH COLUMBIA,,BC,30,,49.243,2023-07-18 15:26:59,30,0.4,247
-121.76027777777777,49.24305555555556,COLOMBIE-BRITANNIQUE,29.1,0,-121.760,9.7,,2007,706.2007.5,13.94,,,31,13.783870967741935,2007-05,,5,,0,1100119,AGASSIZ RCS,0,,BRITISH COLUMBIA,,BC,31,,49.243,2023-07-18 15:03:07,31,3.4,140.4
-121.76027777777777,49.24305555555556,COLOMBIE-BRITANNIQUE,31.4,0,-121.760,10.7,,2007,706.2007.6,16.44,,,29,15.079310344827586,2007-06,,6,,0,1100119,AGASSIZ RCS,0,,BRITISH COLUMBIA,,BC,29,,49.243,2023-07-18 15:22:36,30,7.6,95.4
-121.76027777777777,49.24305555555556,COLOMBIE-BRITANNIQUE,36.7,0,-121.760,54.3,,2007,706.2007.7,18.78,,,31,19.55483870967742,2007-07,,7,,0,1100119,AGASSIZ RCS,0,,BRITISH COLUMBIA,,BC,31,,49.243,2023-07-18 15:08:46,31,8.8,6.1
-121.76027777777777,49.24305555555556,COLOMBIE-BRITANNIQUE,31.4,0,-121.760,19.8,,2007,706.2007.8,18.8,,,31,17.612903225806452,2007-08,,8,,0,1100119,AGASSIZ RCS,0,,BRITISH COLUMBIA,,BC,31,,49.243,2023-07-18 15:03:08,31,7.1,31.8
-121.76027777777777,49.24305555555556,COLOMBIE-BRITANNIQUE,30.3,0,-121.760,10.8,,2007,706.2007.9,16.31,0,,30,14.89,2007-09,,9,,6,1100119,AGASSIZ RCS,0,,BRITISH COLUMBIA,0,BC,30,,49.243,2023-07-18 15:13:34,30,4.4,104.1
-121.76027777777777,49.24305555555556,COLOMBIE-BRITANNIQUE,21.4,0,-121.760,0,,2007,706.2007.10,11.16,17,,31,9.858064516129032,2007-10,,10,,31,1100119,AGASSIZ RCS,0,,BRITISH COLUMBIA,222,BC,31,,49.243,2023-07-18 15:18:10,31,1,252.4
-121.76027777777777,49.24305555555556,COLOMBIE-BRITANNIQUE,14.8,0,-121.760,0,,2007,706.2007.11,6.43,18,,30,5.8133333333333335,2007-11,,11,,30,1100119,AGASSIZ RCS,0,,BRITISH COLUMBIA,170.2,BC,30,,49.243,2023-07-18 14:56:53,30,-0.9,365.6
-121.76027777777777,49.24305555555556,COLOMBIE-BRITANNIQUE,11.5,0,-121.760,0,,2007,706.2007.12,3.56,19,,31,2.054838709677419,2007-12,,12,,31,1100119,AGASSIZ RCS,0,,BRITISH COLUMBIA,258,BC,31,,49.243,2023-07-18 15:26:59,31,-5.9,494.3
-121.76027777777777,49.24305555555556,COLOMBIE-BRITANNIQUE,10,0,-121.760,0,,2008,706.2008.1,3.43,13,,24,1.4666666666666666,2008-01,,1,,24,1100119,AGASSIZ RCS,0,,BRITISH COLUMBIA,182,BC,24,,49.243,2023-07-19 10:45:28,25,-10.6,396.8
-121.76027777777777,49.24305555555556,COLOMBIE-BRITANNIQUE,14.7,0,-121.760,0,,2008,706.2008.2,5.82,16,,29,5.472413793103448,2008-02,,2,,29,1100119,AGASSIZ RCS,0,,BRITISH COLUMBIA,117.6,BC,29,,49.243,2023-07-19 10:57:54,29,-3.3,363.3
-121.76027777777777,49.24305555555556,COLOMBIE-BRITANNIQUE,13.8,0,-121.760,0,,2008,706.2008.3,7.53,19,,31,6.061290322580645,2008-03,,3,,30,1100119,AGASSIZ RCS,0,,BRITISH COLUMBIA,131.2,BC,31,,49.243,2023-07-19 11:13:06,31,0.3,370.1
-121.76027777777777,49.24305555555556,COLOMBIE-BRITANNIQUE,24,0,-121.760,0,,2008,706.2008.4,10.73,13,,30,7.663333333333333,2008-04,,4,,28,1100119,AGASSIZ RCS,0,,BRITISH COLUMBIA,73,BC,30,,49.243,2023-07-19 10:51:40,30,-1.6,310.1
-121.76027777777777,49.24305555555556,COLOMBIE-BRITANNIQUE,31.8,0,-121.760,15.2,,2008,706.2008.5,13.94,10,,31,13.996774193548386,2008-05,,5,,30,1100119,AGASSIZ RCS,0,,BRITISH COLUMBIA,54.2,BC,31,,49.243,2023-07-19 11:07:14,31,4.3,139.3
-121.76027777777777,49.24305555555556,COLOMBIE-BRITANNIQUE,34.1,0,-121.760,20.1,,2008,706.2008.6,16.44,10,,30,14.16,2008-06,,6,,30,1100119,AGASSIZ RCS,0,,BRITISH COLUMBIA,75.6,BC,30,,49.243,2024-06-14 09:46:54,30,5.2,135.3
-121.76027777777777,49.24305555555556,COLOMBIE-BRITANNIQUE,31.3,0,-121.760,19.8,,2008,706.2008.7,18.78,7,,30,17.88,2008-07,,7,,29,1100119,AGASSIZ RCS,0,,BRITISH COLUMBIA,48.2,BC,30,,49.243,2024-06-14 09:47:15,31,8.4,23.4
-121.76027777777777,49.24305555555556,COLOMBIE-BRITANNIQUE,31.6,0,-121.760,47,,2008,706.2008.8,18.8,12,,29,18.28965517241379,2008-08,,8,,31,1100119,AGASSIZ RCS,0,,BRITISH COLUMBIA,234.2,BC,29,,49.243,2023-07-19 10:45:28,31,8.8,38.6
-121.76027777777777,49.24305555555556,COLOMBIE-BRITANNIQUE,27.8,0,-121.760,7.8,,2008,706.2008.9,16.31,5,,30,15.376666666666667,2008-09,,9,,29,1100119,AGASSIZ RCS,0,,BRITISH COLUMBIA,25.6,BC,30,,49.243,2023-07-19 11:07:14,30,3.6,86.5
-121.76027777777777,49.24305555555556,COLOMBIE-BRITANNIQUE,23.7,0,-121.760,0,,2008,706.2008.10,11.16,12,,14,11.42142857142857,2008-10,,10,,31,1100119,AGASSIZ RCS,0,,BRITISH COLUMBIA,112.6,BC,14,,49.243,2023-07-19 10:54:38,31,2.7,92.1
-121.76027777777777,49.24305555555556,COLOMBIE-BRITANNIQUE,9.9,0,-121.760,0,,2008,706.2008.11,6.43,11,,5,5.92,2008-11,,11,,18,1100119,AGASSIZ RCS,0,,BRITISH COLUMBIA,158.2,BC,5,,49.243,2023-07-19 10:57:55,24,0,60.4
-121.76027777777777,49.24305555555556,COLOMBIE-BRITANNIQUE,12.7,0,-121.760,0,,2009,706.2009.1,3.43,,,16,2.84375,2009-01,,1,,0,1100119,AGASSIZ RCS,0,,BRITISH COLUMBIA,,BC,16,,49.243,2023-07-19 11:04:19,16,-13.9,242.5
-121.76027777777777,49.24305555555556,COLOMBIE-BRITANNIQUE,12.9,0,-121.760,0,,2009,706.2009.2,5.82,,,27,4.814814814814815,2009-02,,2,,0,1100119,AGASSIZ RCS,0,,BRITISH COLUMBIA,,BC,27,,49.243,2023-07-19 11:04:19,28,-5,356
-121.76027777777777,49.24305555555556,COLOMBIE-BRITANNIQUE,13.9,0,-121.760,0,,2009,706.2009.3,7.53,16,,30,4.673333333333333,2009-03,,3,,28,1100119,AGASSIZ RCS,0,,BRITISH COLUMBIA,131.2,BC,30,,49.243,2023-07-19 10:48:45,31,-8.1,399.8
-121.76027777777777,49.24305555555556,COLOMBIE-BRITANNIQUE,22.2,0,-121.760,0,,2009,706.2009.4,10.73,8,,30,10.143333333333333,2009-04,,4,,30,1100119,AGASSIZ RCS,0,,BRITISH COLUMBIA,93.4,BC,30,,49.243,2023-07-19 10:48:45,30,0.1,235.7
-121.76027777777777,49.24305555555556,COLOMBIE-BRITANNIQUE,27.6,0,-121.760,4.9,,2009,706.2009.5,13.94,15,,31,13.567741935483872,2009-05,,5,,29,1100119,AGASSIZ RCS,0,,BRITISH COLUMBIA,182.6,BC,31,,49.243,2023-07-19 11:25:42,31,4.8,142.3
-121.76027777777777,49.24305555555556,COLOMBIE-BRITANNIQUE,33.5,0,-121.760,29.3,,2009,706.2009.6,16.44,12,,30,17.783333333333335,2009-06,,6,,30,1100119,AGASSIZ RCS,0,,BRITISH COLUMBIA,41,BC,30,,49.243,2023-07-19 10:42:22,30,7.7,35.8
-121.76027777777777,49.24305555555556,COLOMBIE-BRITANNIQUE,37.3,0,-121.760,107.7,,2009,706.2009.7,18.78,7,,31,21.009677419354837,2009-07,,7,,30,1100119,AGASSIZ RCS,0,,BRITISH COLUMBIA,52.6,BC,31,,49.243,2023-07-19 10:48:45,31,9.4,14.4
-121.76027777777777,49.24305555555556,COLOMBIE-BRITANNIQUE,31.5,0,-121.760,40.7,,2009,706.2009.8,18.8,4,,31,18.748387096774195,2009-08,,8,,31,1100119,AGASSIZ RCS,0,,BRITISH COLUMBIA,57.8,BC,31,,49.243,2023-07-19 10:58:02,31,8.8,17.5
-121.76027777777777,49.24305555555556,COLOMBIE-BRITANNIQUE,29.9,0,-121.760,28.6,,2009,706.2009.9,16.31,10,,30,17.14666666666667,2009-09,,9,,30,1100119,AGASSIZ RCS,0,,BRITISH COLUMBIA,120.2,BC,30,,49.243,2023-07-19 11:22:41,30,6,54.2
-121.76027777777777,49.24305555555556,COLOMBIE-BRITANNIQUE,19.5,0,-121.760,0,,2009,706.2009.10,11.16,16,,31,10.483870967741936,2009-10,,10,,31,1100119,AGASSIZ RCS,0,,BRITISH COLUMBIA,244.2,BC,31,,49.243,2023-07-19 11:07:20,31,1.5,233
-121.76027777777777,49.24305555555556,COLOMBIE-BRITANNIQUE,13.4,0,-121.760,0,,2009,706.2009.11,6.43,25,,30,6.43,2009-11,,11,,30,1100119,AGASSIZ RCS,0,,BRITISH COLUMBIA,417.4,BC,30,,49.243,2023-07-19 10:54:46,30,-1.8,347.1
