x,y,DAYS_WITH_VALID_SUNSHINE,FRE_PROVINCE_NAME,CLIMATE_IDENTIFIER,HEATING_DEGREE_DAYS,TOTAL_PRECIPITATION,DAYS_WITH_VALID_PRECIP,ENG_PROVINCE_NAME,LOCAL_YEAR,PROVINCE_CODE,DAYS_WITH_PRECIP_GE_1MM,SNOW_ON_GROUND_LAST_DAY,DAYS_WITH_VALID_MAX_TEMP,TOTAL_SNOWFALL,NORMAL_SNOWFALL,NORMAL_SUNSHINE,BRIGHT_SUNSHINE,MEAN_TEMPERATURE,LOCAL_MONTH,ID,LATITUDE,NORMAL_MEAN_TEMPERATURE,NORMAL_PRECIPITATION,STATION_NAME,COOLING_DEGREE_DAYS,DAYS_WITH_VALID_MEAN_TEMP,LAST_UPDATED,DAYS_WITH_VALID_MIN_TEMP,DAYS_WITH_VALID_SNOWFALL,LONGITUDE,LOCAL_DATE,MAX_TEMPERATURE,MIN_TEMPERATURE
-117.209445,55.57805638888889,,ALBERTA,3070493,96.6,190,29,ALBERTA,2011,AB,15,0,29,4,,,,14.717241379310344,6,2655.2011.6,55.578,14.78,78.39,BALLATER,1.4,29,2014-07-31 11:49:54,29,29,-117.209,2011-06,26.3,-0.4
-117.209445,55.57805638888889,,ALBERTA,3070493,39.6,112.8,27,ALBERTA,2011,AB,13,0,27,0,,,,16.714814814814815,7,2655.2011.7,55.578,16.46,77.83,BALLATER,4.9,27,2014-07-31 11:49:54,27,27,-117.209,2011-07,25.4,7.1
-117.209445,55.57805638888889,,ALBERTA,3070493,57.2,45.2,31,ALBERTA,2011,AB,5,0,31,0,,,,16.474193548387095,8,2655.2011.8,55.578,15.29,56.36,BALLATER,9.9,31,2014-07-31 11:49:54,31,31,-117.209,2011-08,26.6,6.5
-117.209445,55.57805638888889,,ALBERTA,3070493,136.3,22.8,27,ALBERTA,2011,AB,4,0,27,0,0.87,,,13.074074074074074,9,2655.2011.9,55.578,10.62,40.49,BALLATER,3.3,27,2014-07-31 11:49:54,27,27,-117.209,2011-09,29.3,0.3
-117.209445,55.57805638888889,,ALBERTA,3070493,336.8,16.6,29,ALBERTA,2011,AB,7,0,29,0,8.24,,,6.386206896551724,10,2655.2011.10,55.578,3.88,26.73,BALLATER,0,29,2014-07-31 11:49:54,29,29,-117.209,2011-10,19.5,-5.3
-117.209445,55.57805638888889,,ALBERTA,3070493,711.2,24.7,30,ALBERTA,2011,AB,5,5,30,19.9,24.19,,,-5.706666666666667,11,2655.2011.11,55.578,-5.85,29.52,BALLATER,0,30,2014-07-31 11:49:54,30,30,-117.209,2011-11,10.8,-26.3
-117.209445,55.57805638888889,,ALBERTA,3070493,631.1,28.8,30,ALBERTA,2011,AB,6,1,30,22.2,24.71,,,-3.0366666666666666,12,2655.2011.12,55.578,-10.85,25.94,BALLATER,0,30,2014-07-31 11:49:54,30,30,-117.209,2011-12,9.3,-17.7
-117.209445,55.57805638888889,,ALBERTA,3070493,790.9,16.2,31,ALBERTA,2012,AB,6,2,31,12.2,29.55,,,-7.512903225806451,1,2655.2012.1,55.578,-14.33,31.91,BALLATER,0,31,2014-07-31 11:49:54,31,31,-117.209,2012-01,8.9,-36.8
-117.209445,55.57805638888889,,ALBERTA,3070493,715.9,18.4,29,ALBERTA,2012,AB,6,14,29,18.4,16.26,,,-6.686206896551724,2,2655.2012.2,55.578,-10.08,17.1,BALLATER,0,29,2014-07-31 11:49:54,29,29,-117.209,2012-02,7.9,-20.5
-117.209445,55.57805638888889,,ALBERTA,3070493,514.5,21.2,26,ALBERTA,2012,AB,4,0,26,19.6,16.34,,,-1.7884615384615385,3,2655.2012.3,55.578,-4.91,19.3,BALLATER,0,26,2014-07-31 11:49:54,26,26,-117.209,2012-03,13.2,-19.3
-117.209445,55.57805638888889,,ALBERTA,3070493,390.3,46.6,29,ALBERTA,2012,AB,7,0,29,37.6,8.94,,,4.541379310344827,4,2655.2012.4,55.578,4.38,20.79,BALLATER,0,29,2014-07-31 11:49:54,29,29,-117.209,2012-04,18.2,-14.4
-117.209445,55.57805638888889,,ALBERTA,3070493,186.6,50.2,31,ALBERTA,2012,AB,5,0,31,0,2.41,,,11.980645161290322,5,2655.2012.5,55.578,10.46,49.82,BALLATER,0,31,2014-07-31 11:49:54,31,31,-117.209,2012-05,24.4,-5.1
-117.209445,55.57805638888889,,ALBERTA,3070493,51,90.8,30,ALBERTA,2012,AB,9,0,30,0,,,,16.6,6,2655.2012.6,55.578,14.78,78.39,BALLATER,9,30,2014-07-31 11:49:54,30,30,-117.209,2012-06,27.1,5
-117.209445,55.57805638888889,,ALBERTA,3070493,9.4,66.4,29,ALBERTA,2012,AB,10,0,29,0,,,,19.40344827586207,7,2655.2012.7,55.578,16.46,77.83,BALLATER,50.1,29,2014-07-31 11:49:54,29,29,-117.209,2012-07,32.4,7.1
-117.209445,55.57805638888889,,ALBERTA,3070493,35,74.2,30,ALBERTA,2012,AB,5,,30,0,,,,17.97,8,2655.2012.8,55.578,15.29,56.36,BALLATER,34.1,30,2014-07-31 11:49:54,30,30,-117.209,2012-08,31.4,4.9
-117.209445,55.57805638888889,,ALBERTA,3070493,76.3,12.1,26,ALBERTA,2012,AB,3,0,26,0,0.87,,,15.242307692307692,9,2655.2012.9,55.578,10.62,40.49,BALLATER,4.6,26,2014-07-31 11:49:54,26,26,-117.209,2012-09,29.1,3.6
-117.209445,55.57805638888889,,ALBERTA,3070493,490.5,62.2,30,ALBERTA,2012,AB,13,20,30,30.6,8.24,,,1.65,10,2655.2012.10,55.578,3.88,26.73,BALLATER,0,30,2014-07-31 11:49:54,30,30,-117.209,2012-10,19.3,-22.5
-117.209445,55.57805638888889,,ALBERTA,3070493,732.2,46.2,29,ALBERTA,2012,AB,9,25,29,42.6,24.19,,,-7.248275862068965,11,2655.2012.11,55.578,-5.85,29.52,BALLATER,0,29,2014-07-31 11:49:54,29,29,-117.209,2012-11,10.3,-22.6
-117.209445,55.57805638888889,,ALBERTA,3070493,969.9,28.8,29,ALBERTA,2012,AB,6,45,29,28.8,24.71,,,-15.444827586206896,12,2655.2012.12,55.578,-10.85,25.94,BALLATER,0,29,2014-07-31 11:49:54,29,29,-117.209,2012-12,-0.4,-33.6
-117.209445,55.57805638888889,,ALBERTA,3070493,640.3,38.4,24,ALBERTA,2013,AB,9,35,24,36.2,29.55,,,-8.679166666666667,1,2655.2013.1,55.578,-14.33,31.91,BALLATER,0,24,2014-07-31 11:49:54,24,24,-117.209,2013-01,12.1,-31.3
-117.209445,55.57805638888889,,ALBERTA,3070493,552.3,2.2,26,ALBERTA,2013,AB,0,16,26,2,16.26,,,-3.2423076923076923,2,2655.2013.2,55.578,-10.08,17.1,BALLATER,0,26,2014-07-31 11:49:54,26,26,-117.209,2013-02,10.5,-19.8
-117.209445,55.57805638888889,,ALBERTA,3070493,577.2,28.2,23,ALBERTA,2013,AB,4,,23,28.2,16.34,,,-7.095652173913043,3,2655.2013.3,55.578,-4.91,19.3,BALLATER,0,23,2014-07-31 11:49:54,23,23,-117.209,2013-03,9,-20.9
-117.209445,55.57805638888889,,ALBERTA,3070493,417.8,16.2,27,ALBERTA,2013,AB,5,0,27,7,8.94,,,2.525925925925926,4,2655.2013.4,55.578,4.38,20.79,BALLATER,0,27,2014-07-31 11:49:54,27,27,-117.209,2013-04,16.2,-13.2
-117.209445,55.57805638888889,,ALBERTA,3070493,78.9,18.8,25,ALBERTA,2013,AB,5,0,25,0,2.41,,,15.1,5,2655.2013.5,55.578,10.46,49.82,BALLATER,6.4,25,2014-07-31 11:49:54,25,25,-117.209,2013-05,29.3,0.2
-117.209445,55.57805638888889,,ALBERTA,3070493,39.3,68.9,23,ALBERTA,2013,AB,10,,23,0,,,,16.995652173913044,6,2655.2013.6,55.578,14.78,78.39,BALLATER,16.2,23,2014-07-31 11:49:54,23,23,-117.209,2013-06,29.8,7.4
-117.209445,55.57805638888889,,ALBERTA,3070493,60.3,76.8,29,ALBERTA,2013,AB,9,0,29,0,,,,16.548275862068966,7,2655.2013.7,55.578,16.46,77.83,BALLATER,18.2,29,2014-07-31 11:49:54,29,29,-117.209,2013-07,34.4,6.4
-117.209445,55.57805638888889,,ALBERTA,3070493,39.4,8.2,28,ALBERTA,2013,AB,4,0,28,0,,,,17.264285714285716,8,2655.2013.8,55.578,15.29,56.36,BALLATER,18.8,28,2014-07-31 11:49:54,28,28,-117.209,2013-08,27.1,7
-117.209445,55.57805638888889,,ALBERTA,3070493,41.2,11,13,ALBERTA,2013,AB,2,0,13,0,0.87,,,15.038461538461538,9,2655.2013.9,55.578,10.62,40.49,BALLATER,2.7,13,2014-07-31 11:49:54,13,13,-117.209,2013-09,30.3,0
-117.209445,55.57805638888889,,ALBERTA,3070493,240.6,3.2,20,ALBERTA,2013,AB,2,0,20,0,8.24,,,5.97,10,2655.2013.10,55.578,3.88,26.73,BALLATER,0,20,2014-07-31 11:49:54,20,20,-117.209,2013-10,18.8,-7
-117.209445,55.57805638888889,,ALBERTA,3070493,639.8,27.4,26,ALBERTA,2013,AB,6,23,26,27.4,24.19,,,-6.607692307692307,11,2655.2013.11,55.578,-5.85,29.52,BALLATER,0,26,2014-07-31 11:49:54,26,26,-117.209,2013-11,16,-24.8
-117.209445,55.57805638888889,,ALBERTA,3070493,839.5,76.8,24,ALBERTA,2013,AB,9,45,24,59,24.71,,,-16.979166666666668,12,2655.2013.12,55.578,-10.85,25.94,BALLATER,0,24,2014-07-31 11:49:54,24,24,-117.209,2013-12,21,-32.8
-117.209445,55.57805638888889,,ALBERTA,3070493,659.2,0.2,23,ALBERTA,2014,AB,0,10,23,0.2,29.55,,,-10.660869565217391,1,2655.2014.1,55.578,-14.33,31.91,BALLATER,0,23,2014-07-31 11:49:54,23,23,-117.209,2014-01,6.3,-36.7
-117.209445,55.57805638888889,,ALBERTA,3070493,800.3,6.8,23,ALBERTA,2014,AB,2,15,23,6.8,16.26,,,-16.795652173913044,2,2655.2014.2,55.578,-10.08,17.1,BALLATER,0,23,2014-07-31 11:49:54,23,23,-117.209,2014-02,10.6,-34.6
-117.209445,55.57805638888889,,ALBERTA,3070493,745.2,2.2,27,ALBERTA,2014,AB,0,4,27,1.4,16.34,,,-9.6,3,2655.2014.3,55.578,-4.91,19.3,BALLATER,0,27,2014-07-31 11:49:54,27,27,-117.209,2014-03,8.3,-33
-117.209445,55.57805638888889,,ALBERTA,3070493,271,5.2,19,ALBERTA,2014,AB,1,0,19,0.8,8.94,,,3.736842105263158,4,2655.2014.4,55.578,4.38,20.79,BALLATER,0,19,2014-07-31 11:49:54,19,19,-117.209,2014-04,24,-16.8
-117.209445,55.57805638888889,,ALBERTA,3070493,169.7,6.1,22,ALBERTA,2014,AB,1,,22,0.1,2.41,,,10.286363636363637,5,2655.2014.5,55.578,10.46,49.82,BALLATER,0,22,2014-07-31 11:49:54,22,22,-117.209,2014-05,24.2,-8.4
-117.209445,55.57805638888889,,ALBERTA,3070493,73.9,30.2,22,ALBERTA,2014,AB,5,0,22,0.3,,,,15.309090909090909,6,2655.2014.6,55.578,14.78,78.39,BALLATER,14.7,22,2014-07-31 14:51:47,22,22,-117.209,2014-06,29.2,0.4
-117.209445,55.57805638888889,,ALBERTA,3070493,4,24.2,18,ALBERTA,2014,AB,3,0,18,0,,,,20.93888888888889,7,2655.2014.7,55.578,16.46,77.83,BALLATER,56.9,18,2014-08-31 14:55:53,18,18,-117.209,2014-07,29.9,9.4
-117.209445,55.57805638888889,,ALBERTA,3070493,54.1,0.8,25,ALBERTA,2014,AB,0,,25,0,,,,17.216,8,2655.2014.8,55.578,15.29,56.36,BALLATER,34.5,25,2014-09-30 14:57:06,25,25,-117.209,2014-08,32.6,0.8
-117.209445,55.57805638888889,,ALBERTA,3070493,152.9,7.4,21,ALBERTA,2014,AB,3,0,21,0.4,0.87,,,10.719047619047618,9,2655.2014.9,55.578,10.62,40.49,BALLATER,0,21,2014-10-30 11:02:51,21,21,-117.209,2014-09,28.2,-2.1
-117.209445,55.57805638888889,,ALBERTA,3070493,30.3,0.6,2,ALBERTA,2014,AB,0,,2,0.6,8.24,,,2.85,10,2655.2014.10,55.578,3.88,26.73,BALLATER,0,2,2014-11-30 15:04:54,2,2,-117.209,2014-10,6,-0.8
-117.65,57.483333333333334,,ALBERTA,3070540,115.7,10.9,5,ALBERTA,1955,AB,4,,18,0,,,,11.194117647058823,5,2657.1955.5,57.483,,,BATTLE RIVER LO,0,17,2014-07-31 11:49:54,17,5,-117.650,1955-05,22.2,3.3
-117.65,57.483333333333334,,ALBERTA,3070540,130.7,38.5,30,ALBERTA,1955,AB,7,,30,7.9,,,,14.583333333333334,6,2657.1955.6,57.483,,,BATTLE RIVER LO,28.2,30,2014-07-31 11:49:54,30,30,-117.650,1955-06,29.4,0
-117.65,57.483333333333334,,ALBERTA,3070540,113.6,117.5,31,ALBERTA,1955,AB,12,,31,0,,,,14.741935483870968,7,2657.1955.7,57.483,,,BATTLE RIVER LO,12.6,31,2014-07-31 11:49:54,31,31,-117.650,1955-07,29.4,4.4
-117.65,57.483333333333334,,ALBERTA,3070540,136.7,32.4,31,ALBERTA,1955,AB,9,,31,0,,,,13.612903225806452,8,2657.1955.8,57.483,,,BATTLE RIVER LO,0.7,31,2014-07-31 11:49:54,31,31,-117.650,1955-08,24.4,4.4
-117.65,57.483333333333334,,ALBERTA,3070540,339.3,65.5,30,ALBERTA,1955,AB,9,,30,0,,,,6.73,9,2657.1955.9,57.483,,,BATTLE RIVER LO,1.2,30,2014-07-31 11:49:54,30,30,-117.650,1955-09,25.6,-10
-117.65,57.483333333333334,,ALBERTA,3070540,,5.9,2,ALBERTA,1955,AB,1,,0,5.9,,,,,10,2657.1955.10,57.483,,,BATTLE RIVER LO,,0,2014-07-31 11:49:54,0,2,-117.650,1955-10,,
-117.65,57.483333333333334,,ALBERTA,3070540,525.4,3.1,30,ALBERTA,1956,AB,1,,30,3.1,,,,0.4866666666666667,4,2657.1956.4,57.483,,,BATTLE RIVER LO,0,30,2014-07-31 11:49:54,30,30,-117.650,1956-04,13.9,-17.8
-117.65,57.483333333333334,,ALBERTA,3070540,204.1,7.1,31,ALBERTA,1956,AB,2,,31,0,,,,11.464516129032258,5,2657.1956.5,57.483,,,BATTLE RIVER LO,1.5,31,2014-07-31 11:49:54,31,31,-117.650,1956-05,25.6,-5
-117.65,57.483333333333334,,ALBERTA,3070540,181.2,128.6,30,ALBERTA,1956,AB,14,,29,6.4,,,,11.858620689655172,6,2657.1956.6,57.483,,,BATTLE RIVER LO,3.1,29,2014-07-31 11:49:54,30,30,-117.650,1956-06,23.3,1.7
-117.65,57.483333333333334,,ALBERTA,3070540,119.7,109.4,31,ALBERTA,1956,AB,12,,31,0,,,,14.548387096774194,7,2657.1956.7,57.483,,,BATTLE RIVER LO,12.7,31,2014-07-31 11:49:54,31,31,-117.650,1956-07,26.1,4.4
-117.65,57.483333333333334,,ALBERTA,3070540,138.5,124.8,31,ALBERTA,1956,AB,10,,31,0,,,,13.703225806451613,8,2657.1956.8,57.483,,,BATTLE RIVER LO,5.3,31,2014-07-31 11:49:54,31,31,-117.650,1956-08,26.1,-2.8
-117.65,57.483333333333334,,ALBERTA,3070540,327.6,42,30,ALBERTA,1956,AB,7,,28,20.5,,,,6.303571428571429,9,2657.1956.9,57.483,,,BATTLE RIVER LO,0.1,28,2014-07-31 11:49:54,29,30,-117.650,1956-09,26.1,-9.4
-117.65,57.483333333333334,,ALBERTA,3070540,,11.2,28,ALBERTA,1956,AB,4,,0,9.7,,,,,10,2657.1956.10,57.483,,,BATTLE RIVER LO,,0,2014-07-31 11:49:54,0,28,-117.650,1956-10,,
-117.65,57.483333333333334,,ALBERTA,3070540,,21.6,30,ALBERTA,1957,AB,6,,0,16.5,,,,,4,2657.1957.4,57.483,,,BATTLE RIVER LO,,0,2014-07-31 11:49:54,0,30,-117.650,1957-04,,
-117.65,57.483333333333334,,ALBERTA,3070540,,33.6,31,ALBERTA,1957,AB,6,,0,16.4,,,,,5,2657.1957.5,57.483,,,BATTLE RIVER LO,,0,2014-07-31 11:49:54,0,31,-117.650,1957-05,,
-117.65,57.483333333333334,,ALBERTA,3070540,,53.5,30,ALBERTA,1957,AB,10,,0,2.8,,,,,6,2657.1957.6,57.483,,,BATTLE RIVER LO,,0,2014-07-31 11:49:54,0,30,-117.650,1957-06,,
-117.65,57.483333333333334,,ALBERTA,3070540,,156.2,31,ALBERTA,1957,AB,19,,0,0,,,,,7,2657.1957.7,57.483,,,BATTLE RIVER LO,,0,2014-07-31 11:49:54,0,31,-117.650,1957-07,,
-117.65,57.483333333333334,,ALBERTA,3070540,,78,31,ALBERTA,1957,AB,7,,0,0,,,,,8,2657.1957.8,57.483,,,BATTLE RIVER LO,,0,2014-07-31 11:49:54,0,31,-117.650,1957-08,,
-117.65,57.483333333333334,,ALBERTA,3070540,,20.2,30,ALBERTA,1957,AB,5,,0,0,,,,,9,2657.1957.9,57.483,,,BATTLE RIVER LO,,0,2014-07-31 11:49:54,0,30,-117.650,1957-09,,
-117.65,57.483333333333334,,ALBERTA,3070540,,23.8,14,ALBERTA,1957,AB,6,,0,23.8,,,,,10,2657.1957.10,57.483,,,BATTLE RIVER LO,,0,2014-07-31 11:49:54,0,14,-117.650,1957-10,,
-117.65,57.483333333333334,,ALBERTA,3070540,,21.4,31,ALBERTA,1958,AB,7,,0,0,,,,,5,2657.1958.5,57.483,,,BATTLE RIVER LO,,0,2014-07-31 11:49:54,0,31,-117.650,1958-05,,
-117.65,57.483333333333334,,ALBERTA,3070540,,42,30,ALBERTA,1958,AB,7,,0,0,,,,,6,2657.1958.6,57.483,,,BATTLE RIVER LO,,0,2014-07-31 11:49:54,0,30,-117.650,1958-06,,
-117.65,57.483333333333334,,ALBERTA,3070540,,16.3,31,ALBERTA,1958,AB,6,,0,0,,,,,7,2657.1958.7,57.483,,,BATTLE RIVER LO,,0,2014-07-31 11:49:54,0,31,-117.650,1958-07,,
-117.65,57.483333333333334,,ALBERTA,3070540,,20.1,31,ALBERTA,1958,AB,5,,0,0,,,,,8,2657.1958.8,57.483,,,BATTLE RIVER LO,,0,2014-07-31 11:49:54,0,31,-117.650,1958-08,,
-117.65,57.483333333333334,,ALBERTA,3070540,,29.9,30,ALBERTA,1958,AB,10,,0,3.8,,,,,9,2657.1958.9,57.483,,,BATTLE RIVER LO,,0,2014-07-31 11:49:54,0,30,-117.650,1958-09,,
-117.65,57.483333333333334,,ALBERTA,3070540,,18,31,ALBERTA,1958,AB,4,,0,12.7,,,,,10,2657.1958.10,57.483,,,BATTLE RIVER LO,,0,2014-07-31 11:49:54,0,31,-117.650,1958-10,,
-117.65,57.483333333333334,,ALBERTA,3070540,,8.9,10,ALBERTA,1958,AB,2,,0,8.9,,,,,11,2657.1958.11,57.483,,,BATTLE RIVER LO,,0,2014-07-31 11:49:54,0,10,-117.650,1958-11,,
-117.65,57.483333333333334,,ALBERTA,3070540,,13.4,28,ALBERTA,1959,AB,4,,0,13.4,,,,,4,2657.1959.4,57.483,,,BATTLE RIVER LO,,0,2014-07-31 11:49:54,0,28,-117.650,1959-04,,
-117.65,57.483333333333334,,ALBERTA,3070540,,21.4,31,ALBERTA,1959,AB,6,,0,12.5,,,,,5,2657.1959.5,57.483,,,BATTLE RIVER LO,,0,2014-07-31 11:49:54,0,31,-117.650,1959-05,,
-117.65,57.483333333333334,,ALBERTA,3070540,,38.1,30,ALBERTA,1959,AB,11,,0,0,,,,,6,2657.1959.6,57.483,,,BATTLE RIVER LO,,0,2014-07-31 11:49:54,0,30,-117.650,1959-06,,
-117.65,57.483333333333334,,ALBERTA,3070540,,57.8,31,ALBERTA,1959,AB,9,,0,0,,,,,7,2657.1959.7,57.483,,,BATTLE RIVER LO,,0,2014-07-31 11:49:54,0,31,-117.650,1959-07,,
-117.65,57.483333333333334,,ALBERTA,3070540,,127.4,31,ALBERTA,1959,AB,17,,0,4.8,,,,,8,2657.1959.8,57.483,,,BATTLE RIVER LO,,0,2014-07-31 11:49:54,0,31,-117.650,1959-08,,
-117.65,57.483333333333334,,ALBERTA,3070540,,13.1,30,ALBERTA,1959,AB,5,,0,3.8,,,,,9,2657.1959.9,57.483,,,BATTLE RIVER LO,,0,2014-07-31 11:49:54,0,30,-117.650,1959-09,,
-117.65,57.483333333333334,,ALBERTA,3070540,,10.6,29,ALBERTA,1959,AB,3,,0,9.8,,,,,10,2657.1959.10,57.483,,,BATTLE RIVER LO,,0,2014-07-31 11:49:54,0,29,-117.650,1959-10,,
-117.65,57.483333333333334,,ALBERTA,3070540,,6.5,30,ALBERTA,1960,AB,2,,0,4.7,,,,,4,2657.1960.4,57.483,,,BATTLE RIVER LO,,0,2014-07-31 11:49:54,0,30,-117.650,1960-04,,
-117.65,57.483333333333334,,ALBERTA,3070540,,100.5,31,ALBERTA,1960,AB,7,,0,0.3,,,,,5,2657.1960.5,57.483,,,BATTLE RIVER LO,,0,2014-07-31 11:49:54,0,31,-117.650,1960-05,,
-117.65,57.483333333333334,,ALBERTA,3070540,,135.9,30,ALBERTA,1960,AB,13,,0,2.5,,,,,6,2657.1960.6,57.483,,,BATTLE RIVER LO,,0,2014-07-31 11:49:54,0,30,-117.650,1960-06,,
-117.65,57.483333333333334,,ALBERTA,3070540,,60.8,31,ALBERTA,1960,AB,8,,0,0,,,,,7,2657.1960.7,57.483,,,BATTLE RIVER LO,,0,2014-07-31 11:49:54,0,31,-117.650,1960-07,,
-117.65,57.483333333333334,,ALBERTA,3070540,,99.5,31,ALBERTA,1960,AB,12,,0,0,,,,,8,2657.1960.8,57.483,,,BATTLE RIVER LO,,0,2014-07-31 11:49:54,0,31,-117.650,1960-08,,
-117.65,57.483333333333334,,ALBERTA,3070540,,57.1,27,ALBERTA,1960,AB,5,,0,0,,,,,9,2657.1960.9,57.483,,,BATTLE RIVER LO,,0,2014-07-31 11:49:54,0,30,-117.650,1960-09,,
-117.65,57.483333333333334,,ALBERTA,3070540,,24.9,31,ALBERTA,1960,AB,8,,0,13.7,,,,,10,2657.1960.10,57.483,,,BATTLE RIVER LO,,0,2014-07-31 11:49:54,0,31,-117.650,1960-10,,
-117.65,57.483333333333334,,ALBERTA,3070540,,10.4,26,ALBERTA,1961,AB,3,,0,9.1,,,,,4,2657.1961.4,57.483,,,BATTLE RIVER LO,,0,2014-07-31 11:49:54,0,26,-117.650,1961-04,,
-117.65,57.483333333333334,,ALBERTA,3070540,,27.5,31,ALBERTA,1961,AB,7,,0,16.3,,,,,5,2657.1961.5,57.483,,,BATTLE RIVER LO,,0,2014-07-31 11:49:54,0,31,-117.650,1961-05,,
-117.65,57.483333333333334,,ALBERTA,3070540,,73.8,30,ALBERTA,1961,AB,8,,0,0,,,,,6,2657.1961.6,57.483,,,BATTLE RIVER LO,,0,2014-07-31 11:49:54,0,30,-117.650,1961-06,,
-117.65,57.483333333333334,,ALBERTA,3070540,,18.2,31,ALBERTA,1961,AB,6,,0,0,,,,,7,2657.1961.7,57.483,,,BATTLE RIVER LO,,0,2014-07-31 11:49:54,0,31,-117.650,1961-07,,
-117.65,57.483333333333334,,ALBERTA,3070540,,16.5,31,ALBERTA,1961,AB,5,,0,1.8,,,,,8,2657.1961.8,57.483,,,BATTLE RIVER LO,,0,2014-07-31 11:49:54,0,31,-117.650,1961-08,,
-117.65,57.483333333333334,,ALBERTA,3070540,,40.9,30,ALBERTA,1961,AB,10,,0,15,,,,,9,2657.1961.9,57.483,,,BATTLE RIVER LO,,0,2014-07-31 11:49:54,0,30,-117.650,1961-09,,
-117.65,57.483333333333334,,ALBERTA,3070540,,25.2,21,ALBERTA,1961,AB,3,,0,24.2,,,,,10,2657.1961.10,57.483,,,BATTLE RIVER LO,,0,2014-07-31 11:49:54,0,21,-117.650,1961-10,,
-117.65,57.483333333333334,,ALBERTA,3070540,,28.5,16,ALBERTA,1962,AB,3,,0,28.5,,,,,4,2657.1962.4,57.483,,,BATTLE RIVER LO,,0,2014-07-31 11:49:54,0,16,-117.650,1962-04,,
-117.65,57.483333333333334,,ALBERTA,3070540,,113.7,31,ALBERTA,1962,AB,16,,0,15,,,,,5,2657.1962.5,57.483,,,BATTLE RIVER LO,,0,2014-07-31 11:49:54,0,31,-117.650,1962-05,,
-117.65,57.483333333333334,,ALBERTA,3070540,,174.5,30,ALBERTA,1962,AB,16,,0,0,,,,,6,2657.1962.6,57.483,,,BATTLE RIVER LO,,0,2014-07-31 11:49:54,0,30,-117.650,1962-06,,
-117.65,57.483333333333334,,ALBERTA,3070540,,104.9,31,ALBERTA,1962,AB,10,,0,0,,,,,7,2657.1962.7,57.483,,,BATTLE RIVER LO,,0,2014-07-31 11:49:54,0,31,-117.650,1962-07,,
-117.65,57.483333333333334,,ALBERTA,3070540,,119.2,31,ALBERTA,1962,AB,16,,0,0,,,,,8,2657.1962.8,57.483,,,BATTLE RIVER LO,,0,2014-07-31 11:49:54,0,31,-117.650,1962-08,,
-117.65,57.483333333333334,,ALBERTA,3070540,,60.6,30,ALBERTA,1962,AB,6,,0,17.8,,,,,9,2657.1962.9,57.483,,,BATTLE RIVER LO,,0,2014-07-31 11:49:54,0,30,-117.650,1962-09,,
-117.65,57.483333333333334,,ALBERTA,3070540,,32.1,16,ALBERTA,1962,AB,3,,0,26.7,,,,,10,2657.1962.10,57.483,,,BATTLE RIVER LO,,0,2014-07-31 11:49:54,0,16,-117.650,1962-10,,
-117.65,57.483333333333334,,ALBERTA,3070540,,0,30,ALBERTA,1963,AB,0,,0,0,,,,,4,2657.1963.4,57.483,,,BATTLE RIVER LO,,0,2014-07-31 11:49:54,0,30,-117.650,1963-04,,
-117.65,57.483333333333334,,ALBERTA,3070540,,26.5,31,ALBERTA,1963,AB,8,,0,0,,,,,5,2657.1963.5,57.483,,,BATTLE RIVER LO,,0,2014-07-31 11:49:54,0,31,-117.650,1963-05,,
-117.65,57.483333333333334,,ALBERTA,3070540,,27.1,30,ALBERTA,1963,AB,8,,0,0,,,,,6,2657.1963.6,57.483,,,BATTLE RIVER LO,,0,2014-07-31 11:49:54,0,30,-117.650,1963-06,,
-117.65,57.483333333333334,,ALBERTA,3070540,,220.8,31,ALBERTA,1963,AB,15,,0,0,,,,,7,2657.1963.7,57.483,,,BATTLE RIVER LO,,0,2014-07-31 11:49:54,0,31,-117.650,1963-07,,
-117.65,57.483333333333334,,ALBERTA,3070540,,44.7,31,ALBERTA,1963,AB,7,,0,0,,,,,8,2657.1963.8,57.483,,,BATTLE RIVER LO,,0,2014-07-31 11:49:54,0,31,-117.650,1963-08,,
-117.65,57.483333333333334,,ALBERTA,3070540,,54,30,ALBERTA,1963,AB,8,,0,3.1,,,,,9,2657.1963.9,57.483,,,BATTLE RIVER LO,,0,2014-07-31 11:49:54,0,30,-117.650,1963-09,,
-117.65,57.483333333333334,,ALBERTA,3070540,,6.4,31,ALBERTA,1963,AB,3,,0,1.3,,,,,10,2657.1963.10,57.483,,,BATTLE RIVER LO,,0,2014-07-31 11:49:54,0,31,-117.650,1963-10,,
-117.65,57.483333333333334,,ALBERTA,3070540,,25.6,23,ALBERTA,1964,AB,7,,0,25.6,,,,,4,2657.1964.4,57.483,,,BATTLE RIVER LO,,0,2014-07-31 11:49:54,0,23,-117.650,1964-04,,
-117.65,57.483333333333334,,ALBERTA,3070540,,62.7,31,ALBERTA,1964,AB,9,,0,2.5,,,,,5,2657.1964.5,57.483,,,BATTLE RIVER LO,,0,2014-07-31 11:49:54,0,31,-117.650,1964-05,,
-117.65,57.483333333333334,,ALBERTA,3070540,,61.9,30,ALBERTA,1964,AB,7,,0,0,,,,,6,2657.1964.6,57.483,,,BATTLE RIVER LO,,0,2014-07-31 11:49:54,0,30,-117.650,1964-06,,
