x,y,LAST_UPDATED,NORMAL_SNOWFALL,DAYS_WITH_VALID_SNOWFALL,DAYS_WITH_VALID_MIN_TEMP,MEAN_TEMPERATURE,CLIMATE_IDENTIFIER,ENG_PROVINCE_NAME,DAYS_WITH_VALID_MAX_TEMP,PROVINCE_CODE,SNOW_ON_GROUND_LAST_DAY,MIN_TEMPERATURE,COOLING_DEGREE_DAYS,TOTAL_PRECIPITATION,LATITUDE,STATION_NAME,DAYS_WITH_VALID_MEAN_TEMP,BRIGHT_SUNSHINE,LOCAL_MONTH,MAX_TEMPERATURE,NORMAL_SUNSHINE,LOCAL_YEAR,DAYS_WITH_VALID_PRECIP,DAYS_WITH_VALID_SUNSHINE,FRE_PROVINCE_NAME,ID,LONGITUDE,HEATING_DEGREE_DAYS,LOCAL_DATE,TOTAL_SNOWFALL,NORMAL_MEAN_TEMPERATURE,DAYS_WITH_PRECIP_GE_1MM,NORMAL_PRECIPITATION
-116.11666666666666,52.55,2014-07-31 11:49:42,,31,31,8.451612903225806,3050490,ALBERTA,31,AB,,-5,0,40,52.550,BALDY LO,31,,8,24,,1992,31,,ALBERTA,2363.1992.8,-116.117,296,1992-08,12,,8,
-116.11666666666666,52.55,2014-07-31 11:49:42,,7,8,0.42857142857142855,3050490,ALBERTA,7,AB,,-7,0,14.7,52.550,BALDY LO,7,,9,8,,1992,7,,ALBERTA,2363.1992.9,-116.117,123,1992-09,11.5,,4,
-116.11666666666666,52.55,2014-07-31 11:49:42,,17,17,5.970588235294118,3050490,ALBERTA,18,AB,0,-1,0,32.4,52.550,BALDY LO,17,,5,14,,1993,17,,ALBERTA,2363.1993.5,-116.117,204.5,1993-05,16,,7,
-116.11666666666666,52.55,2014-07-31 11:49:42,,30,30,6.716666666666667,3050490,ALBERTA,30,AB,0,-3,0,106.6,52.550,BALDY LO,30,,6,17,,1993,30,,ALBERTA,2363.1993.6,-116.117,338.5,1993-06,31.5,,10,
-116.11666666666666,52.55,2014-07-31 11:49:42,,31,31,6.645161290322581,3050490,ALBERTA,31,AB,,-1,0,152.1,52.550,BALDY LO,31,,7,18,,1993,31,,ALBERTA,2363.1993.7,-116.117,352,1993-07,2.5,,21,
-116.11666666666666,52.55,2014-07-31 11:49:42,,31,31,8.306451612903226,3050490,ALBERTA,31,AB,0,-1,0,78.2,52.550,BALDY LO,31,,8,21,,1993,31,,ALBERTA,2363.1993.8,-116.117,300.5,1993-08,4,,15,
-116.11666666666666,52.55,2014-07-31 11:49:42,,12,13,8.083333333333334,3050490,ALBERTA,12,AB,,-3,0,20,52.550,BALDY LO,12,,9,19,,1993,12,,ALBERTA,2363.1993.9,-116.117,119,1993-09,2.5,,5,
-116.11666666666666,52.55,2014-07-31 11:49:42,,14,14,2.75,3050490,ALBERTA,15,AB,,-6,0,13,52.550,BALDY LO,14,,5,17,,1994,14,,ALBERTA,2363.1994.5,-116.117,213.5,1994-05,13,,4,
-116.11666666666666,52.55,2014-07-31 11:49:42,,28,30,6.896551724137931,3050490,ALBERTA,29,AB,,-5,0,68,52.550,BALDY LO,29,,6,21,,1994,28,,ALBERTA,2363.1994.6,-116.117,322,1994-06,7.5,,9,
-116.11666666666666,52.55,2014-07-31 11:49:42,,31,31,11.225806451612904,3050490,ALBERTA,31,AB,,-2,1.5,62.8,52.550,BALDY LO,31,,7,24,,1994,31,,ALBERTA,2363.1994.7,-116.117,211.5,1994-07,0,,10,
-116.11666666666666,52.55,2014-07-31 11:49:42,,31,31,10.064516129032258,3050490,ALBERTA,31,AB,0,1,0,92.8,52.550,BALDY LO,31,,8,24,,1994,31,,ALBERTA,2363.1994.8,-116.117,246,1994-08,0,,12,
-116.11666666666666,52.55,2014-07-31 11:49:42,,7,8,9.285714285714286,3050490,ALBERTA,7,AB,,3,0,3,52.550,BALDY LO,7,,9,19,,1994,7,,ALBERTA,2363.1994.9,-116.117,61,1994-09,0,,1,
-116.11666666666666,52.55,2014-07-31 11:49:42,,14,15,4.321428571428571,3050490,ALBERTA,14,AB,0,-5,0,39,52.550,BALDY LO,14,,5,21,,1995,14,,ALBERTA,2363.1995.5,-116.117,191.5,1995-05,33,,5,
-116.11666666666666,52.55,2014-07-31 11:49:42,,30,30,7.816666666666666,3050490,ALBERTA,30,AB,0,-3,0,140.1,52.550,BALDY LO,30,,6,21,,1995,30,,ALBERTA,2363.1995.6,-116.117,305.5,1995-06,8.5,,14,
-116.11666666666666,52.55,2014-07-31 11:49:42,,31,31,8.82258064516129,3050490,ALBERTA,31,AB,0,0,0,162,52.550,BALDY LO,31,,7,17,,1995,31,,ALBERTA,2363.1995.7,-116.117,284.5,1995-07,4,,17,
-116.11666666666666,52.55,2014-07-31 11:49:42,,31,31,6.758064516129032,3050490,ALBERTA,31,AB,0,-1,0,119.5,52.550,BALDY LO,31,,8,20,,1995,31,,ALBERTA,2363.1995.8,-116.117,348.5,1995-08,4,,15,
-116.11666666666666,52.55,2014-07-31 11:49:42,,4,3,-2.6666666666666665,3050490,ALBERTA,4,AB,,-4,0,63,52.550,BALDY LO,3,,5,3,,1996,4,,ALBERTA,2363.1996.5,-116.117,62,1996-05,63,,4,
-116.11666666666666,52.55,2014-07-31 11:49:42,,30,30,5.306666666666667,3050490,ALBERTA,30,AB,,-5.5,0,40.6,52.550,BALDY LO,30,,6,17.5,,1996,30,,ALBERTA,2363.1996.6,-116.117,380.8,1996-06,15,,8,
-116.11666666666666,52.55,2014-07-31 11:49:42,,31,31,9.770967741935484,3050490,ALBERTA,31,AB,0,0,0,88.8,52.550,BALDY LO,31,,7,20.5,,1996,31,,ALBERTA,2363.1996.7,-116.117,255.1,1996-07,1.5,,13,
-116.11666666666666,52.55,2014-07-31 11:49:42,,31,31,11.483870967741936,3050490,ALBERTA,31,AB,0,-1,1.3,34,52.550,BALDY LO,31,,8,26,,1996,31,,ALBERTA,2363.1996.8,-116.117,203.3,1996-08,0,,6,
-116.11666666666666,52.55,2014-07-31 11:49:42,,16,17,6.21875,3050490,ALBERTA,16,AB,,-3,0,12.5,52.550,BALDY LO,16,,9,22.5,,1996,16,,ALBERTA,2363.1996.9,-116.117,188.5,1996-09,5.5,,4,
-116.11666666666666,52.55,2014-07-31 11:49:42,,19,18,3.1555555555555554,3050490,ALBERTA,19,AB,,-7,0,71.6,52.550,BALDY LO,18,,5,20,,1997,19,,ALBERTA,2363.1997.5,-116.117,267.2,1997-05,58.2,,8,
-116.11666666666666,52.55,2014-07-31 11:49:42,,30,30,6.903333333333333,3050490,ALBERTA,30,AB,0,-3,0,80.4,52.550,BALDY LO,30,,6,18.5,,1997,30,,ALBERTA,2363.1997.6,-116.117,332.9,1997-06,11.7,,11,
-116.11666666666666,52.55,2014-07-31 11:49:42,,31,31,9.783870967741935,3050490,ALBERTA,31,AB,0,0.5,0,67.6,52.550,BALDY LO,31,,7,24.5,,1997,31,,ALBERTA,2363.1997.7,-116.117,254.7,1997-07,0,,14,
-116.11666666666666,52.55,2014-07-31 11:49:42,,31,31,9.893548387096773,3050490,ALBERTA,31,AB,0,-1.5,0.6,77.8,52.550,BALDY LO,31,,8,25.5,,1997,31,,ALBERTA,2363.1997.8,-116.117,251.9,1997-08,1,,9,
-116.11666666666666,52.55,2014-07-31 11:49:42,,7,8,8.628571428571428,3050490,ALBERTA,7,AB,,1,0,7.7,52.550,BALDY LO,7,,9,19.5,,1997,7,,ALBERTA,2363.1997.9,-116.117,65.6,1997-09,0,,2,
-116.11666666666666,52.55,2014-07-31 11:49:42,,31,31,6.693548387096774,3050490,ALBERTA,31,AB,0,-4,0,84.2,52.550,BALDY LO,31,,5,17,,1998,31,,ALBERTA,2363.1998.5,-116.117,350.5,1998-05,16.4,,13,
-116.11666666666666,52.55,2014-07-31 11:49:42,,30,30,6.62,3050490,ALBERTA,30,AB,0,-2,0,227.4,52.550,BALDY LO,30,,6,17.5,,1998,30,,ALBERTA,2363.1998.6,-116.117,341.4,1998-06,3.5,,21,
-116.11666666666666,52.55,2014-07-31 11:49:42,,31,31,12.270967741935484,3050490,ALBERTA,31,AB,0,1,0,130.5,52.550,BALDY LO,31,,7,22.5,,1998,31,,ALBERTA,2363.1998.7,-116.117,177.6,1998-07,0,,15,
-116.11666666666666,52.55,2014-07-31 11:49:42,,31,31,12.583870967741936,3050490,ALBERTA,31,AB,0,2,3.5,71.4,52.550,BALDY LO,31,,8,26.5,,1998,31,,ALBERTA,2363.1998.8,-116.117,171.4,1998-08,0,,8,
-116.11666666666666,52.55,2014-07-31 11:49:42,,20,21,8.85,3050490,ALBERTA,20,AB,,-2,0,21.2,52.550,BALDY LO,20,,9,22.5,,1998,20,,ALBERTA,2363.1998.9,-116.117,183,1998-09,5,,2,
-116.11666666666666,52.55,2014-07-31 11:49:42,,30,31,2.0258064516129033,3050490,ALBERTA,31,AB,,-9,0,42.7,52.550,BALDY LO,31,,5,20.5,,1999,30,,ALBERTA,2363.1999.5,-116.117,495.2,1999-05,41.2,,14,
-116.11666666666666,52.55,2014-07-31 11:49:42,,30,30,5.6433333333333335,3050490,ALBERTA,30,AB,0,-4,0,100.4,52.550,BALDY LO,30,,6,19,,1999,30,,ALBERTA,2363.1999.6,-116.117,370.7,1999-06,25.5,,17,
-116.11666666666666,52.55,2014-07-31 11:49:42,,31,31,7.551612903225807,3050490,ALBERTA,31,AB,0,-10.5,0,188.8,52.550,BALDY LO,31,,7,22,,1999,31,,ALBERTA,2363.1999.7,-116.117,323.9,1999-07,5,,12,
-116.11666666666666,52.55,2014-07-31 11:49:42,,31,31,10.912903225806451,3050490,ALBERTA,31,AB,,-3,0,108.5,52.550,BALDY LO,31,,8,24,,1999,31,,ALBERTA,2363.1999.8,-116.117,219.7,1999-08,17.5,,14,
-116.11666666666666,52.55,2014-07-31 11:49:42,,26,27,6.596153846153846,3050490,ALBERTA,26,AB,,-6,0,16.2,52.550,BALDY LO,26,,9,19.5,,1999,26,,ALBERTA,2363.1999.9,-116.117,296.5,1999-09,6,,6,
-116.11666666666666,52.55,2014-07-31 11:49:42,,5,5,2,3050490,ALBERTA,6,AB,,-4.5,0,0,52.550,BALDY LO,5,,4,12,,2000,5,,ALBERTA,2363.2000.4,-116.117,80,2000-04,0,,0,
-116.11666666666666,52.55,2014-07-31 11:49:42,,31,31,2.1161290322580646,3050490,ALBERTA,31,AB,,-6,0,56.5,52.550,BALDY LO,31,,5,12,,2000,31,,ALBERTA,2363.2000.5,-116.117,492.4,2000-05,50,,13,
-116.11666666666666,52.55,2014-07-31 11:49:42,,30,30,6.22,3050490,ALBERTA,30,AB,0,-2,0,140.6,52.550,BALDY LO,30,,6,18.5,,2000,30,,ALBERTA,2363.2000.6,-116.117,353.4,2000-06,56,,15,
-116.11666666666666,52.55,2014-07-31 11:49:42,,31,31,10.506451612903225,3050490,ALBERTA,31,AB,,0,0,136,52.550,BALDY LO,31,,7,22,,2000,31,,ALBERTA,2363.2000.7,-116.117,232.3,2000-07,0,,18,
-116.11666666666666,52.55,2014-07-31 11:49:42,,31,31,9.116129032258064,3050490,ALBERTA,31,AB,,-2,0,59.2,52.550,BALDY LO,31,,8,21.5,,2000,31,,ALBERTA,2363.2000.8,-116.117,275.4,2000-08,2,,14,
-116.11666666666666,52.55,2014-07-31 11:49:42,,20,21,5.52,3050490,ALBERTA,20,AB,,-8,0,26.2,52.550,BALDY LO,20,,9,20,,2000,20,,ALBERTA,2363.2000.9,-116.117,249.6,2000-09,21,,6,
-116.11666666666666,52.55,2014-07-31 11:49:42,,4,4,3.45,3050490,ALBERTA,5,AB,,-4,0,0,52.550,BALDY LO,4,,4,17,,2001,4,,ALBERTA,2363.2001.4,-116.117,58.2,2001-04,0,,0,
-116.11666666666666,52.55,2014-07-31 11:49:42,,30,30,6.1066666666666665,3050490,ALBERTA,30,AB,0,-2,0,111.7,52.550,BALDY LO,30,,6,17,,2001,30,,ALBERTA,2363.2001.6,-116.117,356.8,2001-06,23.5,,19,
-116.11666666666666,52.55,2014-07-31 11:49:42,,31,31,10.019354838709678,3050490,ALBERTA,31,AB,0,3,0,126.8,52.550,BALDY LO,31,,7,24,,2001,31,,ALBERTA,2363.2001.7,-116.117,247.4,2001-07,0,,19,
-116.11666666666666,52.55,2014-07-31 11:49:42,,31,31,12.183870967741935,3050490,ALBERTA,31,AB,0,3,0.3,16.8,52.550,BALDY LO,31,,8,24,,2001,31,,ALBERTA,2363.2001.8,-116.117,180.6,2001-08,0,,4,
-116.11666666666666,52.55,2014-07-31 11:49:42,,30,30,7.55,3050490,ALBERTA,30,AB,0,-2,0,26.7,52.550,BALDY LO,30,,9,21,,2001,30,,ALBERTA,2363.2001.9,-116.117,313.5,2001-09,11.9,,7,
-116.11666666666666,52.55,2014-07-31 11:49:42,,31,31,0.15161290322580645,3050490,ALBERTA,31,AB,,-17,0,75.5,52.550,BALDY LO,31,,5,13,,2002,31,,ALBERTA,2363.2002.5,-116.117,553.3,2002-05,51.5,,12,
-116.11666666666666,52.55,2014-07-31 11:49:42,,30,30,9.003333333333334,3050490,ALBERTA,30,AB,0,-4,0,34,52.550,BALDY LO,30,,6,25,,2002,30,,ALBERTA,2363.2002.6,-116.117,269.9,2002-06,1,,12,
-116.11666666666666,52.55,2014-07-31 11:49:42,,31,31,11.593548387096774,3050490,ALBERTA,31,AB,0,-2,4.3,65,52.550,BALDY LO,31,,7,26,,2002,31,,ALBERTA,2363.2002.7,-116.117,202.9,2002-07,5,,13,
-116.11666666666666,52.55,2014-07-31 11:49:42,,31,31,8.332258064516129,3050490,ALBERTA,31,AB,0,-3,0,58.1,52.550,BALDY LO,31,,8,22,,2002,31,,ALBERTA,2363.2002.8,-116.117,299.7,2002-08,9.8,,13,
-116.11666666666666,52.55,2014-07-31 11:49:42,,30,30,4.123333333333333,3050490,ALBERTA,30,AB,,-5,0,41.5,52.550,BALDY LO,30,,9,20,,2002,30,,ALBERTA,2363.2002.9,-116.117,416.3,2002-09,27,,11,
-116.11666666666666,52.55,2014-07-31 11:49:42,,18,18,4.566666666666666,3050490,ALBERTA,19,AB,0,-7,0,20.8,52.550,BALDY LO,18,,5,17.5,,2003,18,,ALBERTA,2363.2003.5,-116.117,241.8,2003-05,5,,4,
-116.11666666666666,52.55,2014-07-31 11:49:42,,30,30,7.386666666666667,3050490,ALBERTA,30,AB,0,-2,0,62,52.550,BALDY LO,30,,6,23,,2003,30,,ALBERTA,2363.2003.6,-116.117,318.4,2003-06,1,,10,
-116.11666666666666,52.55,2014-07-31 11:49:42,,31,31,11.551612903225806,3050490,ALBERTA,31,AB,0,0,0,62.8,52.550,BALDY LO,31,,7,25,,2003,31,,ALBERTA,2363.2003.7,-116.117,199.9,2003-07,0,,7,
-116.11666666666666,52.55,2014-07-31 11:49:42,,31,31,12.035483870967742,3050490,ALBERTA,31,AB,0,3,1.8,36.6,52.550,BALDY LO,31,,8,25.5,,2003,31,,ALBERTA,2363.2003.8,-116.117,186.7,2003-08,0,,6,
-116.11666666666666,52.55,2014-07-31 11:49:42,,30,30,6.01,3050490,ALBERTA,30,AB,0,-8,0,30.5,52.550,BALDY LO,30,,9,23.5,,2003,30,,ALBERTA,2363.2003.9,-116.117,359.7,2003-09,12.5,,7,
-116.11666666666666,52.55,2014-07-31 11:49:42,,8,7,1.2142857142857142,3050490,ALBERTA,8,AB,,-9,0,4,52.550,BALDY LO,7,,4,16,,2004,8,,ALBERTA,2363.2004.4,-116.117,117.5,2004-04,4,,1,
-116.11666666666666,52.55,2014-07-31 11:49:42,,31,31,1.3870967741935485,3050490,ALBERTA,31,AB,0,-10,0,72,52.550,BALDY LO,31,,5,16.5,,2004,31,,ALBERTA,2363.2004.5,-116.117,515,2004-05,44,,12,
-116.11666666666666,52.55,2014-07-31 11:49:42,,30,30,7.933333333333334,3050490,ALBERTA,30,AB,0,-2,0,110.2,52.550,BALDY LO,30,,6,18,,2004,30,,ALBERTA,2363.2004.6,-116.117,302,2004-06,3,,15,
-116.11666666666666,52.55,2014-07-31 11:49:42,,31,31,10.990322580645161,3050490,ALBERTA,31,AB,0,-2,1.3,90.8,52.550,BALDY LO,31,,7,25,,2004,31,,ALBERTA,2363.2004.7,-116.117,218.6,2004-07,0,,15,
-116.11666666666666,52.55,2014-07-31 11:49:42,,31,31,9.561290322580644,3050490,ALBERTA,31,AB,0,-2,0.5,143.7,52.550,BALDY LO,31,,8,23,,2004,31,,ALBERTA,2363.2004.8,-116.117,262.1,2004-08,2,,18,
-116.11666666666666,52.55,2014-07-31 11:49:42,,30,30,4.263333333333334,3050490,ALBERTA,30,AB,0,-4,0,53,52.550,BALDY LO,30,,9,17,,2004,30,,ALBERTA,2363.2004.9,-116.117,412.1,2004-09,7,,7,
-116.11666666666666,52.55,2014-07-31 11:49:42,,5,4,-8.45,3050490,ALBERTA,5,AB,,-16.5,0,3,52.550,BALDY LO,4,,4,9,,2005,5,,ALBERTA,2363.2005.4,-116.117,105.8,2005-04,3,,2,
-116.11666666666666,52.55,2014-07-31 11:49:42,,31,31,4.7387096774193544,3050490,ALBERTA,31,AB,0,-9,0,46,52.550,BALDY LO,31,,5,17,,2005,31,,ALBERTA,2363.2005.5,-116.117,411.1,2005-05,12.5,,9,
-116.11666666666666,52.55,2014-07-31 11:49:42,,30,30,6.07,3050490,ALBERTA,30,AB,0,-1,0,264,52.550,BALDY LO,30,,6,21,,2005,30,,ALBERTA,2363.2005.6,-116.117,357.9,2005-06,3,,19,
-116.11666666666666,52.55,2014-07-31 11:49:42,,31,31,9.474193548387097,3050490,ALBERTA,31,AB,0,0,0,103,52.550,BALDY LO,31,,7,21,,2005,31,,ALBERTA,2363.2005.7,-116.117,264.3,2005-07,2,,14,
-116.11666666666666,52.55,2014-07-31 11:49:42,,31,31,8.067741935483872,3050490,ALBERTA,31,AB,0,-3,0,146,52.550,BALDY LO,31,,8,21.5,,2005,31,,ALBERTA,2363.2005.8,-116.117,307.9,2005-08,4,,12,
-116.11666666666666,52.55,2014-07-31 11:49:42,,25,22,3.7842105263157895,3050490,ALBERTA,21,AB,,-4,0,50,52.550,BALDY LO,19,,9,16,,2005,25,,ALBERTA,2363.2005.9,-116.117,270.1,2005-09,42,,4,
-116.11666666666666,52.55,2014-07-31 11:49:42,,31,31,5.187096774193549,3050490,ALBERTA,31,AB,,-6,0,29,52.550,BALDY LO,31,,5,22,,2006,31,,ALBERTA,2363.2006.5,-116.117,397.2,2006-05,12,,9,
-116.11666666666666,52.55,2014-07-31 11:49:42,,16,16,3.8066666666666666,3050490,ALBERTA,17,AB,0,-7,0,26,52.550,BALDY LO,15,,5,21,,2007,16,,ALBERTA,2363.2007.5,-116.117,212.9,2007-05,15,,8,
-116.11666666666666,52.55,2014-07-31 11:49:42,,30,30,7.91,3050490,ALBERTA,30,AB,0,-1,0,152.1,52.550,BALDY LO,30,,6,19.5,,2007,30,,ALBERTA,2363.2007.6,-116.117,302.7,2007-06,2,,16,
-116.11666666666666,52.55,2014-07-31 11:49:42,,29,29,12.914814814814815,3050490,ALBERTA,29,AB,0,0.5,4.6,63.4,52.550,BALDY LO,27,,7,27,,2007,29,,ALBERTA,2363.2007.7,-116.117,141.9,2007-07,0,,7,
-116.11666666666666,52.55,2014-07-31 11:49:42,,31,31,7.377419354838709,3050490,ALBERTA,31,AB,0,-2,0,134.4,52.550,BALDY LO,31,,8,20,,2007,31,,ALBERTA,2363.2007.8,-116.117,329.3,2007-08,15.5,,17,
-116.11666666666666,52.55,2014-07-31 11:49:42,,17,18,6.8882352941176475,3050490,ALBERTA,17,AB,,-3,0,50.6,52.550,BALDY LO,17,,9,18.5,,2007,17,,ALBERTA,2363.2007.9,-116.117,188.9,2007-09,2,,7,
-116.11666666666666,52.55,2014-07-31 11:49:42,,3,1,,3050490,ALBERTA,2,AB,,5,,0,52.550,BALDY LO,0,,5,12,,2008,3,,ALBERTA,2363.2008.5,-116.117,,2008-05,0,,0,
-116.11666666666666,52.55,2014-07-31 11:49:42,,27,27,7.666666666666667,3050490,ALBERTA,27,AB,,-4,1,58.8,52.550,BALDY LO,6,,6,25,,2008,27,,ALBERTA,2363.2008.6,-116.117,63,2008-06,25,,15,
-116.11666666666666,52.55,2014-07-31 11:49:42,,27,28,12.56,3050490,ALBERTA,27,AB,,-1,0,77.2,52.550,BALDY LO,10,,7,21.5,,2008,27,,ALBERTA,2363.2008.7,-116.117,54.4,2008-07,0.2,,13,
-116.11666666666666,52.55,2014-07-31 11:49:42,,1,0,,3050490,ALBERTA,1,AB,,,,0,52.550,BALDY LO,0,,8,12,,2008,1,,ALBERTA,2363.2008.8,-116.117,,2008-08,0,,0,
-116.11666666666666,52.55,2014-07-31 11:49:42,,10,10,3.5,3050490,ALBERTA,9,AB,,-3,0,12,52.550,BALDY LO,2,,9,12,,2008,10,,ALBERTA,2363.2008.9,-116.117,29,2008-09,5,,4,
-116.11666666666666,52.55,2014-07-31 11:49:42,,13,13,,3050490,ALBERTA,11,AB,,-10,,6.6,52.550,BALDY LO,0,,5,16,,2009,13,,ALBERTA,2363.2009.5,-116.117,,2009-05,1,,2,
-116.11666666666666,52.55,2014-07-31 11:49:42,,26,26,8.16,3050490,ALBERTA,26,AB,,-5,0,77.1,52.550,BALDY LO,15,,6,17,,2009,26,,ALBERTA,2363.2009.6,-116.117,147.6,2009-06,2,,9,
-116.11666666666666,52.55,2014-07-31 11:49:42,,10,10,6.3,3050490,ALBERTA,10,AB,,1,0,68.4,52.550,BALDY LO,6,,7,19,,2009,10,,ALBERTA,2363.2009.7,-116.117,70.2,2009-07,0,,7,
-116.11666666666666,52.55,2014-07-31 11:49:42,,29,29,10.3,3050490,ALBERTA,29,AB,,0.5,0,73.4,52.550,BALDY LO,1,,8,22,,2009,29,,ALBERTA,2363.2009.8,-116.117,7.7,2009-08,0,,11,
-116.11666666666666,52.55,2014-07-31 11:49:42,,21,22,,3050490,ALBERTA,21,AB,,0.5,,11.4,52.550,BALDY LO,0,,9,24.5,,2009,21,,ALBERTA,2363.2009.9,-116.117,,2009-09,0,,2,
-116.11666666666666,52.55,2014-07-31 11:49:42,,1,0,,3050490,ALBERTA,0,AB,,,,0,52.550,BALDY LO,0,,4,,,2010,1,,ALBERTA,2363.2010.4,-116.117,,2010-04,0,,0,
-116.11666666666666,52.55,2014-07-31 11:49:42,,26,26,,3050490,ALBERTA,26,AB,,-8,,22.5,52.550,BALDY LO,0,,5,16.5,,2010,26,,ALBERTA,2363.2010.5,-116.117,,2010-05,20,,10,
-116.11666666666666,52.55,2014-07-31 11:49:42,,22,22,8.014285714285714,3050490,ALBERTA,22,AB,,-3,0,38.3,52.550,BALDY LO,7,,6,19,,2010,22,,ALBERTA,2363.2010.6,-116.117,69.9,2010-06,3.5,,9,
-116.11666666666666,52.55,2014-07-31 11:49:42,,20,20,,3050490,ALBERTA,20,AB,,-1,,92.4,52.550,BALDY LO,0,,7,20,,2010,20,,ALBERTA,2363.2010.7,-116.117,,2010-07,5,,11,
-116.11666666666666,52.55,2014-07-31 11:49:42,,6,5,,3050490,ALBERTA,5,AB,,5,,11.4,52.550,BALDY LO,0,,8,20.5,,2010,6,,ALBERTA,2363.2010.8,-116.117,,2010-08,0,,3,
-116.11666666666666,52.55,2014-07-31 11:49:42,,4,3,,3050490,ALBERTA,2,AB,,-2,,6.6,52.550,BALDY LO,0,,9,15,,2010,4,,ALBERTA,2363.2010.9,-116.117,,2010-09,2,,2,
-116.11666666666666,52.55,2014-07-31 11:49:42,,22,22,4.05,3050490,ALBERTA,22,AB,,-3,0,69.2,52.550,BALDY LO,6,,5,14,,2011,22,,ALBERTA,2363.2011.5,-116.117,83.7,2011-05,8,,10,
-116.11666666666666,52.55,2014-07-31 11:49:42,,14,15,,3050490,ALBERTA,14,AB,,-2,,63.2,52.550,BALDY LO,0,,6,17,,2011,14,,ALBERTA,2363.2011.6,-116.117,,2011-06,1,,9,
-116.11666666666666,52.55,2014-07-31 11:49:42,,19,19,8.972727272727273,3050490,ALBERTA,19,AB,,1,0,31.4,52.550,BALDY LO,11,,7,23,,2011,19,,ALBERTA,2363.2011.7,-116.117,99.3,2011-07,0,,6,
-116.11666666666666,52.55,2014-07-31 11:49:42,,23,23,,3050490,ALBERTA,23,AB,,-2,,18.4,52.550,BALDY LO,0,,8,21,,2011,23,,ALBERTA,2363.2011.8,-116.117,,2011-08,0,,8,
-116.11666666666666,52.55,2014-07-31 11:49:42,,2,2,3,3050490,ALBERTA,2,AB,,-2,0,0,52.550,BALDY LO,1,,9,17,,2011,2,,ALBERTA,2363.2011.9,-116.117,15,2011-09,0,,0,
-115.55223611111111,51.193358333333336,2023-06-08 09:53:21,,0,30,2.4966666666666666,3050519,ALBERTA,30,AB,4,-7.2,0,95.3,51.193,BANFF CS,30,,4,13.9,,1995,30,,ALBERTA,27378.1995.4,-115.552,465.1,1995-04,,,23,
-115.55223611111111,51.193358333333336,2023-06-08 09:52:42,,0,31,7.112903225806452,3050519,ALBERTA,31,AB,7,-4,0,89.2,51.193,BANFF CS,31,,5,24.9,,1995,31,,ALBERTA,27378.1995.5,-115.552,337.5,1995-05,,,10,
-115.55223611111111,51.193358333333336,2023-06-08 09:52:42,,0,29,11.36896551724138,3050519,ALBERTA,30,AB,,-2.9,0,89,51.193,BANFF CS,29,,6,23.9,,1995,30,,ALBERTA,27378.1995.6,-115.552,192.3,1995-06,,,15,
-115.55223611111111,51.193358333333336,2023-06-08 09:55:02,,0,31,13.69032258064516,3050519,ALBERTA,31,AB,,0.8,0,62.2,51.193,BANFF CS,31,,7,23.6,,1995,31,,ALBERTA,27378.1995.7,-115.552,133.6,1995-07,,,13,
-115.55223611111111,51.193358333333336,2023-06-08 09:55:02,,0,31,11.17741935483871,3050519,ALBERTA,31,AB,,-0.5,0,61.6,51.193,BANFF CS,31,,8,25.1,,1995,31,,ALBERTA,27378.1995.8,-115.552,211.5,1995-08,,,11,
-115.55223611111111,51.193358333333336,2023-06-08 09:50:09,,0,30,10.233333333333333,3050519,ALBERTA,30,AB,,-5,0,32.7,51.193,BANFF CS,30,,9,26.4,,1995,30,,ALBERTA,27378.1995.9,-115.552,233,1995-09,,,5,
-115.55223611111111,51.193358333333336,2023-06-08 09:51:24,,0,31,2.2774193548387096,3050519,ALBERTA,31,AB,10,-13.5,0,43.6,51.193,BANFF CS,31,,10,14.2,,1995,31,,ALBERTA,27378.1995.10,-115.552,487.4,1995-10,,,10,
-115.55223611111111,51.193358333333336,2023-06-08 09:54:11,,0,30,-3.7666666666666666,3050519,ALBERTA,30,AB,15,-31,0,69.3,51.193,BANFF CS,30,,11,9.1,,1995,30,,ALBERTA,27378.1995.11,-115.552,653,1995-11,,,14,
-115.55223611111111,51.193358333333336,2023-06-08 09:49:17,,0,31,-10.345161290322581,3050519,ALBERTA,31,AB,28,-34,0,56.1,51.193,BANFF CS,31,,12,4,,1995,31,,ALBERTA,27378.1995.12,-115.552,878.7,1995-12,,,10,
-115.55223611111111,51.193358333333336,2023-06-08 09:49:45,,0,31,-16.42258064516129,3050519,ALBERTA,31,AB,,-44.2,0,,51.193,BANFF CS,31,,1,7.4,,1996,0,,ALBERTA,27378.1996.1,-115.552,1067.1,1996-01,,,,
-115.55223611111111,51.193358333333336,2023-06-08 09:56:24,,0,29,-6.979310344827586,3050519,ALBERTA,29,AB,,-38,0,,51.193,BANFF CS,29,,2,12.1,,1996,0,,ALBERTA,27378.1996.2,-115.552,724.4,1996-02,,,,
-115.55223611111111,51.193358333333336,2023-06-08 09:55:27,,0,31,-5.583870967741936,3050519,ALBERTA,31,AB,,-31.6,0,,51.193,BANFF CS,31,,3,12.2,,1996,0,,ALBERTA,27378.1996.3,-115.552,731.1,1996-03,,,,
